Date,ASTRAL.BO,AXISBANK.BO,BAJFINANCE.BO,BEL.BO,BLUEDART.BO,CROMPTON.BO,DIVISLAB.BO,ESCORTS.BO,GAIL.BO,GLENMARK.NS,HDFC.BO,HDFCBANK.BO,ICICIBANK.BO,INFY.BO,KOTAKBANK.BO,LTTS.BO,PAGEIND.BO,RELIANCE.BO,SBIN.BO,TCS.BO,^BSESN
29-06-2020,715.7626953,404.75,2857.75,87.25,2009.800049,234.8999939,2316.949951,1033.599976,103.5500031,467.7999878,1742.5,1076.400024,343.1499939,731.4500122,1357.949951,1295.650024,20098.05078,1723.150024,179.3000031,2101.850098,34961.51953
30-06-2020,712.6502075,406.5,2828.899902,88.65000153,2040,238.6499939,2278.850098,1040.25,102.1500015,450.2999878,1754.650024,1065.699951,351.4500122,735.9000244,1359.800049,1284.199951,19909.75,1703.349976,178.3999939,2082.199951,34915.80078
01-07-2020,716.1751709,433.25,2954.149902,88.69999695,2012.25,238.75,2240.600098,1033.550049,103,435.2000122,1835.25,1085.650024,363.9500122,732.5,1356.400024,1299.349976,20243.09961,1737.900024,184.8000031,2092.550049,35414.44922
02-07-2020,735.1502075,423.5499878,2968.75,89,2011.900024,239.8500061,2197.100098,1041.199951,103.4499969,435.25,1889.300049,1089.699951,362.7000122,756.2999878,1351.650024,1297.550049,20273.05078,1760.550049,185.4499969,2158.350098,35843.69922
03-07-2020,735.7501831,428.5,2931.850098,97.25,2009.599976,236.1999969,2190.050049,1059.800049,104.8499985,432.7000122,1885.849976,1074.199951,361,762.5999756,1353.5,1294.599976,20609,1787.5,184.75,2199,36021.42188
06-07-2020,727.4251709,433.8999939,3109.050049,102.1500015,2007,246.3000031,2161.399902,1072.699951,103.6500015,428,1868.849976,1102.949951,361.7999878,763.75,1367.900024,1300.949951,20545.30078,1851.400024,188.0500031,2263.100098,36487.28125
07-07-2020,730.8751831,447.2999878,3352.75,102,2042.300049,241.1499939,2183.800049,1110.550049,102.6999969,416.5,1886.75,1105,375.7000122,794.4000244,1368.349976,1350.099976,20577.40039,1823.949951,188.5500031,2269.949951,36674.51953
08-07-2020,722.7001953,444.1499939,3203.600098,103.5,2012.75,240,2164.25,1088.400024,102.6999969,419.3500061,1884.599976,1109.349976,368.8999939,774.5999756,1352.300049,1389.449951,20058.05078,1797.349976,191.9499969,2217.649902,36329.01172
09-07-2020,718.7251587,453.75,3329.600098,99.80000305,2029.349976,246.6999969,2175.649902,1129.449951,105.5,431.9500122,1942,1125.699951,370.5499878,781.5499878,1368.150024,1406.5,19987.15039,1824.599976,199.1000061,2204.350098,36737.69141
10-07-2020,692.2126465,439.5,3313.100098,99.59999847,2015.150024,240.6000061,2203.199951,1137.599976,102.4000015,426.6499939,1886.25,1105.349976,360.3500061,781.7999878,1349.5,1412,19884.75,1878.5,195.6499939,2221.649902,36594.32813
13-07-2020,702.1126709,440.3500061,3233.25,98.44999695,2007.550049,245.9499969,2235.25,1128.599976,101.1500015,415.5,1846.5,1080.400024,353.5499878,796.7000122,1335.199951,1437.449951,19913.84961,1934.300049,192.6000061,2219.550049,36693.69141
14-07-2020,686.0251465,418,3190.350098,97.09999847,1987.400024,242.8000031,2217.5,1079.199951,99.05000305,407.1000061,1792.150024,1059.199951,345.6000061,783.2000122,1298.349976,1439,19497.65039,1916.650024,186.1000061,2171.699951,36033.05859
15-07-2020,695.8126831,426.7999878,3147.899902,96.05000305,1976.849976,242.25,2225.350098,1107.349976,96.94999695,415.7999878,1790.199951,1052.699951,345.75,831.4500122,1290.25,1460.75,19464.05078,1845.599976,183.8500061,2233.550049,36051.80859
16-07-2020,706.1251831,433.9500122,3204.5,94.44999695,1959.150024,241.8999939,2204.800049,1095.699951,96.75,422.5499878,1788.050049,1062.349976,344.75,910.9000244,1322.099976,1439.199951,19252.5,1843.099976,186.1999969,2233.649902,36471.67969
17-07-2020,727.9126587,433.3500061,3301.800049,98,1963.5,243.1000061,2262.699951,1104.5,100.9499969,429.75,1806,1099.150024,353.8500061,904,1328.400024,1379,19396.09961,1911.349976,188.3000031,2201.350098,37020.14063
20-07-2020,725.1376953,433.7999878,3441.350098,96.75,2029.150024,250.4499969,2300.350098,1119.849976,100.1999969,418.6499939,1804.699951,1132.800049,362.8500061,933.5499878,1318.599976,1409.949951,19146.40039,1919.300049,190.6499939,2209.75,37418.98828
21-07-2020,723.3751831,446.2000122,3292.899902,99.25,2113.850098,243,2281.899902,1172.050049,103.8499985,414.1499939,1883.400024,1139.599976,378.8500061,936.7000122,1358.75,1441.650024,19212,1971.849976,194.3500061,2225.600098,37930.32813
22-07-2020,706.0876465,479.0499878,3252.550049,97.84999847,2221.600098,245.75,2262.100098,1204.150024,102,413.7000122,1882.599976,1126.400024,381.1000061,919.4000244,1341.800049,1415.199951,19162.80078,2004.099976,192,2189.949951,37871.51953
23-07-2020,694.2751465,460.8500061,3298.25,102.5,2169.800049,252,2397.25,1166.849976,102.25,421.4500122,1874.599976,1130.699951,392.2999878,908.8499756,1374.199951,1402.300049,19617.34961,2060.649902,198.3000031,2170.75,38140.46875
24-07-2020,694.6126709,445.5499878,3251.350098,102.1999969,2222.649902,251.0500031,2348.949951,1127.550049,99.59999847,425.2000122,1840.949951,1118.800049,381.8500061,922.5999756,1349.900024,1440.599976,19436.09961,2146.199951,191.8999939,2157.050049,38128.89844
27-07-2020,688.0501709,431.6499939,3170.550049,99.30000305,2165.75,246.3999939,2362.300049,1106.949951,97.5,425.4500122,1852.300049,1079.050049,358.5,947.9500122,1322.449951,1433.25,19145.65039,2155.850098,187.1499939,2205.800049,37934.73047
28-07-2020,690.0376587,437,3239.050049,97.15000153,2156.300049,251.8999939,2343,1156.849976,97.59999847,420.8500061,1897.349976,1086.25,351.8999939,962.75,1382.75,1453.849976,19235.69922,2177.449951,189.4499969,2309.199951,38492.94922
29-07-2020,700.2376709,440.8500061,3283.050049,97.25,2123.449951,249.1000061,2423.350098,1140.199951,98.84999847,424.2000122,1879.5,1065.199951,350.9500122,953.8499756,1389.699951,1492.300049,19096.90039,2095.850098,191.1999969,2275.050049,38071.12891
30-07-2020,706.7626953,425.7999878,3218.399902,95.65000153,2116.25,244.8000031,2560.949951,1130.199951,96.59999847,441.3999939,1811,1050.449951,345.0499878,961.8499756,1388.050049,1506.5,19603.55078,2108.649902,186.5500031,2277.949951,37736.07031
31-07-2020,724.4627075,431.6000061,3251.600098,95.84999847,2061.850098,244,2617.449951,1133.800049,96.59999847,452.3500061,1782.849976,1032.650024,346.8999939,966.25,1367.449951,1509.650024,19807.80078,2066.949951,191.4499969,2282.449951,37606.89063
03-08-2020,704.1751709,417.3500061,3173.350098,96.80000305,1978.099976,240.75,2632.100098,1102.75,94.19999695,449.7999878,1740.099976,1001.950012,343.3999939,957.3499756,1307.199951,1534.050049,19645.80078,2008.449951,192.1000061,2251.300049,36939.60156
04-08-2020,710.4751587,428.8999939,3235.949951,100.1999969,1985.300049,245.3500061,2690.5,1120.400024,93.19999695,445.3999939,1779.300049,1041.400024,351.0499878,950.0999756,1323.949951,1518.5,19521.05078,2151.149902,191.6499939,2249.149902,37687.91016
05-08-2020,713.1376953,434.8500061,3262.550049,100.4000015,1973.400024,250,2666.25,1146.900024,93.34999847,447.5499878,1776.900024,1027.849976,352.2000122,944.5999756,1333.849976,1531.949951,19597.94922,2126.649902,191.5,2258.800049,37663.32813
06-08-2020,810.2252197,433,3345.300049,99.05000305,2011.050049,259.8999939,2739.850098,1121.199951,95.65000153,461.2000122,1785.650024,1040.550049,359.1499939,969.2000122,1339.699951,1562.599976,19363.40039,2134.550049,190.9499969,2307.699951,38025.44922
07-08-2020,786.6376953,433.2000122,3466,99.19999695,1996.349976,260.7000122,2784.25,1123.849976,97,453.4500122,1777.949951,1044,357.8500061,950.75,1342.099976,1594,19019.80078,2146.699951,190.6499939,2294.949951,38040.57031
10-08-2020,783.9376831,430.9500122,3441.75,108.3000031,1990.949951,260.3999939,3117.100098,1114.599976,97.05000305,471.2999878,1798.699951,1051,363.6000061,951.0999756,1360.349976,1629.800049,18759.30078,2119.600098,193.8000031,2281.600098,38182.07813
11-08-2020,817.3126831,448,3456.649902,105.8000031,1987.400024,261.2999878,3135.75,1118.349976,97.30000305,477.0499878,1825.349976,1067.599976,367.3999939,948.2000122,1364.599976,1592.900024,18899.15039,2134.050049,195.1000061,2279.25,38407.01172
12-08-2020,803.8502197,450.9500122,3418.600098,110.6999969,1972.849976,249.5,3118.149902,1117.949951,98.05000305,466.6000061,1814.949951,1063.75,366.7999878,955.3499756,1335.400024,1568.099976,19011,2127.600098,203.3500061,2256.699951,38369.62891
13-08-2020,803.1376953,448.0499878,3418.850098,114.4000015,1942.75,251.0500031,3124.25,1120.449951,97.5,464.6499939,1805.050049,1058.949951,367.8999939,951.25,1336.300049,1595,19009.5,2122.300049,201.8500061,2255.5,38310.48828
14-08-2020,784.0501709,435.4500122,3330.899902,113.1999969,1910.800049,250.3500061,3093,1100.849976,95.94999695,475.7000122,1791.949951,1034.449951,361.4500122,953.5,1308.099976,1563,18955.25,2114.100098,196.4499969,2242.449951,37877.33984
17-08-2020,790.1251831,437.75,3384.350098,110.8000031,1887.300049,252.1999969,3129.449951,1153.400024,97.65000153,480.6499939,1800.150024,1033.550049,360.25,957.5,1328.75,1545.849976,19320.19922,2091.449951,193.0500031,2252.050049,38050.78125
18-08-2020,833.8126831,445.7000122,3419.449951,111.6500015,1889.5,258.75,3153.5,1155.849976,97,474.7999878,1820.150024,1056.449951,369.3999939,967.1500244,1368.800049,1587.5,19092.55078,2118.75,195.1000061,2269.399902,38528.32031
19-08-2020,843.9752197,444.1000061,3408.75,112.25,1895.099976,260.6499939,3157.899902,1160.550049,101.4499969,480.75,1828.199951,1067.400024,374.3500061,959.2999878,1356.550049,1598.699951,18932.30078,2133.199951,197.1000061,2256.25,38614.78906
20-08-2020,854.8502197,434.9500122,3393.949951,111.8499985,1914.550049,263.7999878,3188.699951,1140.650024,101.4499969,490.0499878,1785.150024,1058.599976,367.8999939,955.0499878,1338.349976,1581.050049,18994.65039,2096.350098,194.6999969,2252,38220.39063
21-08-2020,930.3002319,440.3999939,3390.100098,112.0999985,2008.099976,263.8999939,3247.300049,1127.849976,101.6999969,492.0499878,1802,1085.699951,371.1499939,948.8499756,1339.550049,1603.050049,20304.80078,2081.75,198.3500061,2248.199951,38434.71875
24-08-2020,887.8127441,445.7000122,3490.649902,114.5,2066.5,260,3240.449951,1129.349976,101.75,488.25,1828.150024,1116.800049,380.2000122,947.2000122,1386.900024,1579.75,20892.19922,2096.050049,201.3999939,2247.949951,38799.07813
25-08-2020,875.1752319,451.75,3643.899902,112.5,2032.050049,263.9500122,3244.550049,1119.199951,99.75,483.8500061,1830.099976,1119.849976,386.2000122,938.3499756,1400.949951,1538.25,20390,2082,208,2242.25,38843.87891
26-08-2020,885.6002197,463.3999939,3644.399902,111.8499985,2211.449951,260.5499878,3198.149902,1125.349976,99.80000305,489.8999939,1815.150024,1117.699951,389.3500061,950.7999878,1435.800049,1541.849976,20196.55078,2136.850098,209.8500061,2254.649902,39073.92188
27-08-2020,869.0627441,473.0499878,3631.75,110.3000031,2203.100098,266.0499878,3269.449951,1156,99.19999695,497.75,1862.75,1111.949951,392.4500122,946.4000244,1419.900024,1537.849976,20086.94922,2111.699951,215.75,2247.899902,39113.46875
28-08-2020,880.9127197,509.6000061,3672.25,112.0500031,2250.25,270.0499878,3271.550049,1141.5,99.05000305,493.9500122,1882.400024,1115,409.75,934.8499756,1467.699951,1534.099976,20110.09961,2115.600098,224.8500061,2237.100098,39467.30859
31-08-2020,841.8751831,496.9500122,3489.449951,106.25,2197.350098,271.8500061,3109.550049,1087.050049,95.69999695,469.6000061,1832.650024,1115.199951,395,928.5,1402.150024,1563,18979.25,2078.550049,212.1499939,2256.350098,38628.28906
01-09-2020,834.1876831,485.8500061,3643.75,108,2201.899902,266.8500061,3236.699951,1111.349976,96.40000153,483.2999878,1850.550049,1127.349976,391.1000061,914.2999878,1430.5,1534.550049,19154.44922,2087.550049,218.1000061,2245.300049,38900.80078
02-09-2020,874.4252319,484.3500061,3670.300049,109.0500031,2203.649902,263.25,3332.050049,1222.300049,97.40000153,482.1499939,1827.5,1134.199951,392.25,924.0499878,1422.300049,1529.300049,19660.5,2128.600098,216.1999969,2264.800049,39086.03125
03-09-2020,941.8877563,474.5499878,3617.399902,108.4499969,2215.5,267.1000061,3278.449951,1225.900024,98.09999847,489.5499878,1809.550049,1130.699951,382.75,935.4000244,1396.599976,1580.25,19145.34961,2112.149902,213.1499939,2299.550049,38990.94141
04-09-2020,913.4627075,455.25,3595.949951,106.3499985,2299.75,263.3500061,3226.449951,1183,98.05000305,476.6499939,1770,1119.800049,372.7999878,919.25,1378.550049,1562.800049,18470.05078,2077.399902,206.6499939,2289.75,38357.17969
07-09-2020,930.0002441,458.6000061,3504.449951,105.6999969,2641.199951,259.3999939,3197.149902,1146.599976,95.90000153,466.3999939,1790.650024,1109.300049,373.25,924.6500244,1370.099976,1529.800049,18229.09961,2082.399902,207.8999939,2327.399902,38417.23047
08-09-2020,949.9877319,444.25,3500.75,102.6500015,2563.050049,256.4500122,3107,1121.599976,94.40000153,461.1499939,1777.550049,1112.050049,375.8999939,940.0499878,1351.150024,1499.349976,18132.44922,2107.050049,204,2348.949951,38365.35156
09-09-2020,895.4252319,431.2000122,3423.800049,101.0500031,2601.649902,251.6499939,3158.850098,1205.849976,91.09999847,469.6000061,1760.949951,1095.699951,367.75,928.2999878,1326.349976,1493.800049,18528.5,2161.25,194.8999939,2323.75,38193.92188
10-09-2020,900.6376953,447.1499939,3499,101.6500015,2837.449951,250.4499969,3158.25,1193.199951,90.75,470.7999878,1777.150024,1090.650024,370.4500122,939.9500122,1319.199951,1498.099976,18481.94922,2314.649902,198.1499939,2331.600098,38840.32031
11-09-2020,890.5502319,447.0499878,3543.350098,102.25,2912.449951,254.5,3149.949951,1197.550049,90.75,485.1499939,1768.199951,1078.5,370.1499939,945.4000244,1330,1519.699951,18442.69922,2318.850098,202.6999969,2373.699951,38854.55078
14-09-2020,914.0627441,440.1000061,3440.350098,107.0999985,2997.550049,265.6000061,3165.899902,1246.199951,92.05000305,482.8500061,1737.300049,1057.900024,363.6499939,977.9500122,1304.849976,1593.699951,19126.59961,2302.350098,198.5500031,2492.300049,38756.62891
15-09-2020,901.9501953,449.6499939,3514.449951,104.8000031,2780.5,275.8500061,3186.25,1229.550049,92.09999847,493.6000061,1758.800049,1070.900024,371.4500122,981.9000244,1324.300049,1616.199951,18877.25,2317.899902,200.1499939,2490.25,39044.35156
16-09-2020,888.6002197,445.9500122,3519.75,103.4000015,2765.300049,280.0499878,3244,1254.199951,92.25,499.7999878,1768,1093.5,374.75,1001.049988,1324.699951,1645.849976,18847.65039,2323.850098,198.25,2502.649902,39302.85156
17-09-2020,869.1376953,442.8500061,3469.800049,103.5,2807.899902,278.7000122,3211.149902,1244,90.69999695,492.7000122,1744.349976,1083.25,368.8999939,1010.650024,1305.300049,1666.699951,19010.30078,2299.350098,195.5,2460.050049,38979.85156
18-09-2020,844.4627075,443.2999878,3475.449951,103.5999985,2764.100098,279.6499939,3347.199951,1237.5,91.90000153,508.8999939,1722.800049,1057.400024,369.8999939,1002.549988,1278.300049,1672.550049,18660.69922,2305.5,192.6000061,2450.75,38845.82031
21-09-2020,826.6502075,423.25,3327.949951,96.19999695,2607.600098,269.75,3159.5,1213.050049,88.15000153,473.4500122,1708.949951,1048.699951,350.8500061,1009.299988,1289.349976,1663.550049,18279.25,2255.149902,185.8000031,2464.600098,38034.14063
22-09-2020,803.7752075,412.2999878,3304.399902,92.34999847,2678.949951,263.7000122,3234.100098,1199.300049,84.15000153,459.2999878,1675.599976,1036,354.5,1007.200012,1271.199951,1629.800049,18386.84961,2211.149902,186.1499939,2523.550049,37734.07813
23-09-2020,824.0626831,419.7999878,3242.850098,93.80000305,2789.199951,271.7999878,3139.050049,1213.75,85.69999695,470.75,1667.099976,1047.550049,351.7000122,1019.650024,1274.849976,1620.449951,19340.40039,2229.550049,183.8000031,2467.149902,37668.42188
24-09-2020,818.4752197,402.3999939,3027.899902,90.5,2748.149902,262.6499939,3021.25,1156.800049,82.84999847,454.3500061,1637.800049,1029.949951,335.7999878,975.3499756,1245.900024,1595.400024,18896.94922,2181.149902,176.4499969,2331.5,36553.60156
25-09-2020,826.2377319,414.9500122,3138.25,93.30000305,2877.350098,260.7000122,3061.449951,1203.099976,85.09999847,482.5499878,1651.800049,1044.050049,348.5,1011.049988,1249.449951,1586.400024,19696.75,2201.699951,182.1999969,2422.300049,37388.66016
28-09-2020,848.7001953,439.1499939,3335.75,97.44999695,2964.550049,260.0499878,3092.899902,1295.699951,88.15000153,495.6000061,1682.400024,1054.050049,362.8999939,1009.5,1279,1642.900024,20615.80078,2215.75,187.3000031,2425.350098,37981.62891
29-09-2020,866.8502197,426.75,3293.100098,96,3169.550049,279.3500061,3057.300049,1313.050049,87.55000305,485.7000122,1713.199951,1062.5,356.9500122,1010.25,1263.550049,1627.949951,21504.90039,2244.850098,185,2487.25,37973.21875
30-09-2020,918.1877441,424.5,3277.25,95.75,3168.850098,292.2999878,3047.399902,1318.650024,86.80000305,482.6499939,1739.300049,1079.199951,354.8999939,1008,1268.150024,1615.900024,21379.5,2233.75,185.3999939,2491.5,38067.92969
01-10-2020,906.0002441,443.3500061,3444.050049,96.15000153,3231.100098,289.4500122,3063.899902,1283.800049,88.5,491.0499878,1789.900024,1106.599976,369.1499939,1017.700012,1305.300049,1586.650024,21424.34961,2225.050049,190.3500061,2522.75,38697.05078
05-10-2020,896.7752075,444.2000122,3379.850098,96.15000153,3264.449951,280.8999939,3128.25,1235.949951,86.90000153,497.2000122,1785.349976,1114.150024,373.1499939,1048.199951,1314.800049,1589.5,20607.15039,2211.149902,188.75,2706.850098,38973.69922
06-10-2020,892.2001953,449.3999939,3474.399902,95.80000305,3258.699951,280.6499939,3161.600098,1250.650024,87.75,490.6000061,1934.449951,1144.199951,380.4500122,1055.75,1338.449951,1614.199951,20644.09961,2210.149902,191.6000061,2716.149902,39574.57031
07-10-2020,872.2127075,453.0499878,3331.199951,94.09999847,3192.25,274.9500122,3180.5,1245.849976,86.65000153,490.6499939,1949.800049,1162,382.9500122,1066.550049,1324,1601.849976,21250.34961,2257.149902,190.6499939,2737.399902,39878.94922
08-10-2020,855.1502075,451.75,3325.800049,93.55000305,3119.899902,273.1000061,3233.300049,1242.900024,84.09999847,499.9500122,1948.300049,1191.900024,387.5499878,1094,1321.150024,1636.300049,20846.69922,2238.899902,191.5,2824.800049,40182.67188
09-10-2020,843.1502075,468.2000122,3317.699951,92.69999695,3135.5,274.1000061,3188.399902,1221.349976,85.34999847,492.2999878,1957.25,1233.699951,401.6499939,1107.550049,1320.050049,1627.400024,20936.55078,2233.699951,198.25,2814.949951,40509.48828
12-10-2020,883.6877441,467.9500122,3325.100098,93.5,3149.75,269.8999939,3191.550049,1255.650024,83.59999847,495.5499878,1965.849976,1213.400024,403.8500061,1132.300049,1312.800049,1651.699951,20889.44922,2236.600098,198.6499939,2831.199951,40593.80078
13-10-2020,874.5002441,461.1499939,3273.199951,91.40000153,3030.949951,275.7999878,3144.850098,1240.900024,83.19999695,490.8500061,1942.849976,1198.150024,396.1499939,1158,1344.300049,1809.449951,20691.59961,2280.25,195.6499939,2825.649902,40625.51172
14-10-2020,865.3876953,470.8999939,3371.5,91.44999695,2978.350098,278.7000122,3128.699951,1233,82.75,486.3999939,1978.75,1210.849976,406.7999878,1136.099976,1354.25,1786.099976,20683.34961,2287.350098,200.0500031,2809.800049,40794.73828
15-10-2020,860.7001953,462.75,3213.699951,88.34999847,3042.149902,281,3107.550049,1196.349976,82.30000305,474.3500061,1947.099976,1169.150024,390.8999939,1108,1309,1737.199951,20118.09961,2205.550049,192.8500061,2738.699951,39728.41016
16-10-2020,858.7127075,472.25,3230.149902,91,3068.699951,280.9500122,3220.300049,1166.349976,84.05000305,490.8999939,1960.050049,1199,395.9500122,1127.599976,1336.550049,1728.800049,20653.69922,2175.5,195.8000031,2762.5,39982.98047
19-10-2020,846.1127319,493.1499939,3266.899902,90.09999847,3098.600098,281.1499939,3092.850098,1182.599976,87.40000153,476.7000122,2033.699951,1203.349976,417.0499878,1125.550049,1376.800049,1750.550049,20852.44922,2175.800049,204.0500031,2711.449951,40431.60156
20-10-2020,866.2877197,493.7000122,3262.100098,89.90000153,3098.949951,288.8500061,3086.949951,1196.900024,85.75,482.5,2016.25,1224.150024,414.5499878,1137.050049,1368.849976,1748.550049,20610.5,2155.5,203,2738.399902,40544.37109
21-10-2020,863.4002075,501.5,3233.25,92.34999847,3101.550049,284.3500061,3076.050049,1198.400024,87.65000153,489.5,2048.100098,1247.050049,420.3500061,1148.300049,1393.849976,1698.25,20176.15039,2123.25,203.8500061,2675.449951,40707.30859
22-10-2020,863.2877197,510.5499878,3313.149902,93.30000305,3108.75,286.4500122,3085.649902,1189.75,88.75,487.1499939,2042.550049,1232.949951,412.9500122,1130.150024,1393.25,1749.050049,20525.40039,2107.100098,203.3000031,2670.800049,40558.48828
23-10-2020,859.7252197,507.1499939,3317.350098,92.55000305,3247.300049,303.7000122,3067.25,1187.449951,87.25,485.4500122,2061.100098,1235.699951,416.8500061,1122,1383.050049,1735.099976,20433.69922,2112.550049,202.75,2686.449951,40685.5
26-10-2020,859.5751953,493.25,3292.600098,89.94999695,3232.300049,303.9500122,3041,1192.050049,85.59999847,477.7999878,2073.5,1213,404.9500122,1112.099976,1415.75,1752.650024,20168.15039,2028.699951,196.75,2687.649902,40145.5
27-10-2020,864.9002075,508.4500122,3453.75,89.75,3289,300.7999878,3156.300049,1220.349976,84.19999695,485.2000122,2039.150024,1233.300049,409.8500061,1092.150024,1588,1758.599976,20269.25,2034.199951,194.6000061,2631.449951,40522.10156
28-10-2020,840.5252075,504.8500061,3370.350098,88.25,3188.100098,298,3134.699951,1205.550049,83.09999847,478.8500061,1969.050049,1205.349976,396.1499939,1076.599976,1552.199951,1757.800049,20180.19922,2010.699951,190.5,2621.75,39922.46094
29-10-2020,853.0502319,493.7000122,3379.600098,86.69999695,3244.949951,294.3999939,3107.899902,1188.050049,83.44999695,469.7999878,1934.25,1188.050049,399.8999939,1074.800049,1571.050049,1694.449951,19932,2026.550049,188.8000031,2633.699951,39749.85156
30-10-2020,842.9252319,492.3999939,3307.649902,87.05000305,3700.550049,299,3140.350098,1201.300049,84.75,474.7999878,1922.75,1183.449951,392.5499878,1060.599976,1547.599976,1667.199951,20064.09961,2054.350098,189.25,2664.850098,39614.07031
02-11-2020,837.5626831,522.5999756,3415.300049,88.65000153,3859.850098,291.6499939,3047.850098,1228.699951,83.94999695,473.2999878,2042.650024,1215.5,417.1000061,1072,1581.050049,1623.349976,19629.40039,1877.300049,196,2603.850098,39757.57813
03-11-2020,843.3751831,534.1500244,3490.600098,89.44999695,3886.899902,296.7999878,3089.449951,1234.75,84,482.4500122,2130.949951,1248.150024,444.25,1061.949951,1593.300049,1634.050049,19677.90039,1849.449951,204.75,2632.649902,40261.12891
04-11-2020,845.7377319,525.0499878,3559.350098,88.90000153,3756,308,3194.199951,1232.400024,83.34999847,497.7000122,2087.850098,1257.5,437.25,1094,1630,1731.75,20324.84961,1913.449951,207.0500031,2653.25,40616.14063
05-11-2020,862.0877075,539.4500122,3735.449951,92.90000153,3755,309.25,3208.300049,1253.349976,87.44999695,509.5,2098.899902,1269.550049,438.2999878,1103.900024,1675.050049,1695.849976,21040.65039,1955.099976,218.6999969,2687.25,41340.16016
06-11-2020,872.7001953,541.75,3778.050049,92.40000153,3720.449951,308.9500122,3237.699951,1285.5,85.75,511.7999878,2137.050049,1307.75,443.1000061,1113.400024,1717.599976,1690.050049,21585.55078,2029,219.0500031,2708.25,41893.05859
09-11-2020,900.0002441,565.0999756,3866.600098,92.90000153,3750.350098,305.2999878,3423.350098,1355.800049,86.5,481.7000122,2150.949951,1340.900024,462.7000122,1136.199951,1727.449951,1719.300049,21987.59961,2050.300049,219.5,2725.899902,42597.42969
10-11-2020,951.8627319,583.5,4208.600098,95.40000153,3909.850098,297.3500061,3264.050049,1335.800049,90.19999695,474.7000122,2271.850098,1393.599976,483.8999939,1090.949951,1752.800049,1671.800049,22075,2084.5,231.6999969,2649.949951,43277.64844
11-11-2020,916.5752563,608.5,4269,95.69999695,3919.899902,296,3352.199951,1367.099976,92.94999695,480.7999878,2324.199951,1389.699951,486.5,1122.599976,1807.400024,1651.550049,21738,1996.900024,234.1999969,2688.550049,43593.67188
12-11-2020,967.0877686,599.5999756,4298.649902,94.19999695,4049.199951,298.6000061,3366.050049,1401.949951,93,483.3500061,2330.699951,1371.900024,476.2999878,1117.75,1754.75,1665.650024,22190.44922,1979.849976,226.8000031,2670.699951,43357.19141
13-11-2020,959.4002686,610.4500122,4374.899902,96.65000153,4097.899902,297,3432.199951,1396.050049,92.69999695,486.5499878,2306.399902,1359,485.3999939,1123.900024,1765.949951,1708.949951,21925.15039,1996.099976,229.5500031,2657.300049,43443
14-11-2020,967.3127441,613.4500122,4373.450195,96.65000153,4155.25,299.5499878,3445.600098,1396.5,93.5,485.4500122,2311.850098,1369.650024,486.75,1133.449951,1770.75,1719.949951,21811,2001.800049,229.6499939,2670.699951,
17-11-2020,1111.275269,628.7999878,4487.850098,96.15000153,4226.899902,294.3999939,3428.25,1422,93.55000305,487.2000122,2347.149902,1408.199951,486.2000122,1123.849976,1796.699951,1696.849976,22707,1992.900024,240.1999969,2666.199951,43952.71094
18-11-2020,1047.41272,636.2000122,4655.399902,96.65000153,4150,296,3452.149902,1424.75,93.94999695,482.7999878,2363.600098,1408.5,497.4500122,1110.599976,1830.150024,1690.75,22429.34961,1987.199951,252.0500031,2625.899902,44180.05078
19-11-2020,1087.687744,611.2000122,4534.100098,103.0999985,4079.649902,298.6000061,3434.649902,1406.550049,93.75,482.7000122,2324.699951,1374.300049,478.3500061,1096.449951,1824.900024,1669.300049,21930.5,1972.650024,239.75,2637.050049,43599.96094
20-11-2020,1056.97522,607.7000122,4717.75,108.1999969,4021.399902,303.6499939,3469.350098,1414.400024,97.44999695,481.8500061,2333.75,1403.849976,480.2000122,1103.050049,1889.199951,1661.300049,22129.65039,1899.199951,242.8000031,2659.600098,43882.25
23-11-2020,1050.337769,595.5999756,4809.649902,105.8000031,3979.649902,307.75,3545.149902,1402.199951,100.9000015,479.8500061,2250.800049,1394.849976,468.2999878,1140.25,1897.599976,1692.5,21928.40039,1950.800049,238.6999969,2724,44077.14844
24-11-2020,1055.700317,619.5499878,4809.200195,107.75,3938.300049,308.6499939,3539.350098,1410.699951,100.1500015,480.5,2217.649902,1438.650024,478.2999878,1139.150024,1924.349976,1690.150024,22610.5,1965.099976,243.8500061,2722.100098,44523.01953
25-11-2020,1088.700317,600,4689.649902,106.8499985,3971.550049,308.75,3472.800049,1394.150024,102.25,466.2999878,2190.300049,1402.650024,472.6499939,1116.199951,1862.449951,1694.349976,22280,1947.75,243.1499939,2700.699951,43828.10156
26-11-2020,1123.800293,612.7999878,4827.850098,108.9000015,3897.25,306.3500061,3545.350098,1388.150024,102.75,468.8999939,2238.550049,1426.449951,475.3999939,1113.650024,1889.800049,1705.5,22789.25,1953.800049,245.4499969,2720.850098,44259.73828
27-11-2020,1097.737793,602.0999756,4903.299805,111.1500015,3993.25,305.1499939,3607.600098,1402.650024,102.5,471.3999939,2257.550049,1440.699951,472.7999878,1100.550049,1901.650024,1724,22761.80078,1929.849976,244.3000031,2679.149902,44149.71875
