Date,ASTRAL.NS,AXISBANK.NS,BAJFINANCE.NS,BLUEDART.NS,CROMPTON.NS,DIVISLAB.NS,ESCORTS.NS,GAIL.NS,GLENMARK.NS,HDFC.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,KOTAKBANK.NS,LTIM.NS,LTTS.NS,RELIANCE.NS,SBIN.NS,TATACOMM.NS,TCS.NS,^NSEI
2018-10-01,572.8201293945312,593.4500122070312,2208.5,2940.25,219.60000610351562,1319.5999755859375,622.2999877929688,127.0,635.5,1806.3499755859375,1017.7249755859375,314.0,746.6500244140625,1122.0,1933.300048828125,1723.199951171875,1220.1343994140625,273.8500061035156,503.20001220703125,2255.550048828125,11008.2998046875
2018-10-03,552.2701416015625,572.25,2232.199951171875,2967.550048828125,211.8000030517578,1309.1500244140625,621.0,127.25,625.6500244140625,1797.550048828125,1015.5750122070312,303.70001220703125,728.5,1098.25,1909.75,1726.0999755859375,1193.7841796875,271.70001220703125,488.1000061035156,2162.85009765625,10858.25
2018-10-04,526.6201171875,586.25,2179.14990234375,2961.5,212.0500030517578,1283.9000244140625,617.9000244140625,122.6500015258789,601.7999877929688,1778.449951171875,978.875,316.5,707.2000122070312,1074.5,1865.550048828125,1650.800048828125,1111.7120361328125,271.3500061035156,480.29998779296875,2064.800048828125,10599.25
2018-10-05,505.32012939453125,568.5,2023.300048828125,2892.25,211.25,1281.6500244140625,584.5499877929688,110.68333435058594,585.7000122070312,1708.6500244140625,982.6500244140625,307.29998779296875,724.5999755859375,1052.199951171875,1809.3499755859375,1550.6500244140625,1039.0013427734375,258.3500061035156,473.1000061035156,2102.64990234375,10316.4501953125
2018-10-08,496.9801330566406,556.5499877929688,1974.8499755859375,2893.75,204.89999389648438,1277.449951171875,556.2999877929688,114.63333129882812,597.1500244140625,1667.699951171875,972.5,310.8500061035156,714.4500122070312,1104.300048828125,1775.5999755859375,1510.300048828125,1098.9827880859375,265.75,477.04998779296875,2077.550048828125,10348.0498046875
2018-10-09,509.64013671875,552.8499755859375,2060.85009765625,2784.39990234375,202.35000610351562,1248.050048828125,567.7999877929688,111.16666412353516,590.1500244140625,1712.75,970.2999877929688,306.25,717.75,1108.449951171875,1731.949951171875,1470.300048828125,1079.814453125,262.95001220703125,476.6000061035156,2091.800048828125,10301.0498046875
2018-10-10,536.400146484375,589.2000122070312,2270.949951171875,2800.199951171875,202.75,1297.75,589.1500244140625,112.11666870117188,598.3499755859375,1736.949951171875,983.5750122070312,319.8500061035156,700.4500122070312,1137.75,1794.8499755859375,1445.0,1091.7513427734375,278.6499938964844,493.8500061035156,2043.5999755859375,10460.099609375
2018-10-11,520.5901489257812,580.8499755859375,2162.10009765625,2783.85009765625,200.0,1250.949951171875,566.5,116.75,598.0999755859375,1684.550048828125,968.7750244140625,311.70001220703125,673.3499755859375,1115.550048828125,1715.050048828125,1375.949951171875,1077.5855712890625,262.1499938964844,483.6000061035156,1979.949951171875,10234.650390625
2018-10-12,532.8001098632812,584.9000244140625,2287.35009765625,2795.25,207.25,1282.300048828125,601.2999877929688,119.76666259765625,602.25,1730.300048828125,990.9249877929688,319.3999938964844,678.7999877929688,1167.1500244140625,1764.300048828125,1479.0,1115.9716796875,263.75,484.6499938964844,1918.300048828125,10472.5
2018-10-15,566.880126953125,576.5499877929688,2306.199951171875,2806.35009765625,201.39999389648438,1299.75,598.2999877929688,117.01666259765625,612.4500122070312,1732.9000244140625,1004.0250244140625,313.3500061035156,698.7999877929688,1170.449951171875,1802.550048828125,1618.0,1129.0477294921875,263.20001220703125,513.9500122070312,1949.5,10512.5
2018-10-16,570.39013671875,588.8499755859375,2308.85009765625,2831.10009765625,199.25,1307.5999755859375,638.9000244140625,117.43333435058594,605.3499755859375,1756.25,996.375,320.6499938964844,695.25,1175.75,1816.9000244140625,1650.0999755859375,1152.8719482421875,270.29998779296875,486.5,1962.300048828125,10584.75
2018-10-17,576.8701171875,576.0499877929688,2150.5,2782.85009765625,199.0500030517578,1301.199951171875,617.9500122070312,115.11666870117188,599.7000122070312,1737.800048828125,987.2999877929688,314.79998779296875,705.3499755859375,1176.0,1832.449951171875,1550.0,1140.4892578125,261.1499938964844,470.79998779296875,1929.4000244140625,10453.0498046875
2018-10-19,546.0001220703125,562.5499877929688,2140.5,2798.550048828125,196.1999969482422,1285.25,604.3499755859375,114.76666259765625,599.0,1660.25,983.875,315.45001220703125,683.5499877929688,1198.949951171875,1742.800048828125,1560.800048828125,1090.958740234375,261.1000061035156,455.29998779296875,1913.199951171875,10303.5498046875
2018-10-22,534.39013671875,562.0499877929688,2115.35009765625,2742.699951171875,198.60000610351562,1292.050048828125,573.3499755859375,114.0999984741211,614.5499877929688,1658.300048828125,999.4500122070312,327.1000061035156,679.9500122070312,1164.0,1710.949951171875,1496.300048828125,1052.6717529296875,260.3500061035156,448.0,1903.0,10245.25
2018-10-23,522.1801147460938,562.75,2083.35009765625,2660.449951171875,197.9499969482422,1249.699951171875,572.7999877929688,113.33333587646484,615.7000122070312,1686.75,992.4249877929688,322.8500061035156,657.5999755859375,1174.449951171875,1697.0,1496.9000244140625,1044.79638671875,255.64999389648438,453.20001220703125,1843.6500244140625,10146.7998046875
2018-10-24,527.3701171875,564.0999755859375,2311.800048828125,2686.10009765625,203.39999389648438,1241.0,594.2000122070312,114.0,625.5499877929688,1741.449951171875,996.125,322.0,649.7999877929688,1177.0999755859375,1658.449951171875,1437.75,1035.930419921875,255.6999969482422,456.3500061035156,1848.5,10224.75
2018-10-25,528.0001220703125,561.0499877929688,2335.0,2660.35009765625,199.39999389648438,1253.0,569.9500122070312,113.25,612.5999755859375,1694.449951171875,984.4000244140625,319.95001220703125,648.75,1185.800048828125,1639.0,1454.75,1021.1207885742188,249.5500030517578,449.8500061035156,1853.0,10124.900390625
2018-10-26,522.4501342773438,537.7000122070312,2338.89990234375,2703.35009765625,196.9499969482422,1255.800048828125,569.7000122070312,113.78333282470703,593.4500122070312,1702.0999755859375,980.5999755859375,315.6499938964844,633.5999755859375,1158.5999755859375,1656.449951171875,1559.949951171875,1035.08837890625,248.10000610351562,446.45001220703125,1799.0999755859375,10030.0
2018-10-29,521.9701538085938,566.7000122070312,2380.449951171875,2774.0,202.10000610351562,1440.1500244140625,591.4500122070312,117.36666870117188,604.4500122070312,1698.4000244140625,963.1500244140625,349.3999938964844,644.75,1138.0999755859375,1695.25,1663.449951171875,1077.5855712890625,267.8999938964844,466.20001220703125,1871.0,10250.849609375
2018-10-30,545.5201416015625,562.7000122070312,2356.35009765625,2799.800048828125,206.1999969482422,1485.75,603.9500122070312,120.08333587646484,604.0,1671.9000244140625,956.375,345.70001220703125,659.5999755859375,1123.800048828125,1689.9000244140625,1675.449951171875,1047.0748291015625,273.1499938964844,469.20001220703125,1894.800048828125,10198.400390625
2018-10-31,588.8101196289062,582.4000244140625,2382.550048828125,2801.0,213.25,1484.5,627.0,124.75,621.5,1769.25,955.875,355.0,686.4000244140625,1119.1500244140625,1766.449951171875,1700.800048828125,1051.284912109375,281.3999938964844,491.3999938964844,1938.1500244140625,10386.599609375
2018-11-01,602.2501220703125,602.1500244140625,2418.10009765625,2726.699951171875,215.25,1505.550048828125,674.4500122070312,122.61666870117188,624.0499877929688,1762.0,956.0999755859375,353.70001220703125,666.7000122070312,1109.550048828125,1765.550048828125,1748.550048828125,1046.331787109375,285.8999938964844,498.8500061035156,1935.75,10380.4501953125
2018-11-02,609.6901245117188,610.6500244140625,2383.300048828125,2746.75,218.3000030517578,1499.25,676.0,123.25,626.4500122070312,1824.4000244140625,974.7249755859375,354.45001220703125,662.25,1133.199951171875,1702.8499755859375,1673.199951171875,1064.806640625,285.3500061035156,490.6000061035156,1913.449951171875,10553.0
2018-11-05,573.9301147460938,624.4000244140625,2359.39990234375,2772.5,215.75,1466.449951171875,677.5,124.0,631.0,1792.9000244140625,978.0,349.6499938964844,666.0,1129.449951171875,1684.5,1664.9000244140625,1080.0621337890625,294.95001220703125,495.20001220703125,1890.8499755859375,10524.0
2018-11-06,580.2301635742188,607.4500122070312,2339.75,2799.14990234375,211.89999389648438,1477.800048828125,673.4000244140625,125.05000305175781,657.5,1805.9000244140625,973.2750244140625,353.1000061035156,666.4500122070312,1125.300048828125,1688.25,1661.550048828125,1093.7325439453125,286.45001220703125,505.04998779296875,1932.699951171875,10530.0
2018-11-07,582.0001220703125,606.8499755859375,2348.39990234375,2842.60009765625,215.25,1497.5,678.25,125.05000305175781,665.5499877929688,1815.8499755859375,978.9749755859375,355.8999938964844,675.5,1134.300048828125,1724.800048828125,1690.4000244140625,1100.2705078125,286.54998779296875,503.1000061035156,1942.1500244140625,10598.400390625
2018-11-09,581.5801391601562,613.2000122070312,2375.35009765625,2973.5,214.75,1548.949951171875,664.5999755859375,122.44999694824219,676.1500244140625,1816.0999755859375,972.7000122070312,356.8500061035156,659.5,1135.550048828125,1719.5,1664.3499755859375,1083.1824951171875,283.25,513.3499755859375,1909.199951171875,10585.2001953125
2018-11-12,572.3101196289062,606.5499877929688,2277.60009765625,2925.64990234375,211.0500030517578,1511.75,653.5499877929688,121.58333587646484,661.0999755859375,1795.9000244140625,960.5250244140625,352.3500061035156,664.2000122070312,1153.699951171875,1709.8499755859375,1658.6500244140625,1069.8587646484375,277.95001220703125,515.0999755859375,1914.8499755859375,10482.2001953125
2018-11-13,576.3001708984375,618.2999877929688,2285.0,2919.800048828125,206.5,1530.5999755859375,660.5999755859375,121.78333282470703,676.2000122070312,1824.699951171875,963.875,360.8999938964844,665.7000122070312,1165.9000244140625,1703.25,1606.699951171875,1089.126220703125,278.04998779296875,516.75,1934.949951171875,10582.5
2018-11-14,613.8001708984375,612.7000122070312,2293.949951171875,2968.300048828125,206.64999389648438,1503.8499755859375,656.25,117.51666259765625,655.0999755859375,1839.1500244140625,978.875,366.6000061035156,653.2000122070312,1129.9000244140625,1667.449951171875,1564.75,1087.6402587890625,283.6000061035156,524.9000244140625,1880.6500244140625,10576.2998046875
2018-11-15,629.940185546875,626.0999755859375,2341.300048828125,3057.050048828125,203.60000610351562,1530.800048828125,664.9000244140625,115.8499984741211,664.8499755859375,1853.5999755859375,987.5750122070312,370.0,656.4000244140625,1162.25,1634.199951171875,1558.5999755859375,1086.550537109375,285.3999938964844,518.7000122070312,1872.8499755859375,10616.7001953125
2018-11-16,625.2901611328125,619.7999877929688,2402.10009765625,3134.699951171875,204.60000610351562,1558.699951171875,662.9000244140625,114.06666564941406,646.9500122070312,1889.0,1002.1500244140625,367.54998779296875,650.8499755859375,1168.5999755859375,1637.4000244140625,1518.1500244140625,1116.813720703125,290.8999938964844,548.4500122070312,1886.5999755859375,10682.2001953125
2018-11-19,617.7301635742188,616.2999877929688,2360.949951171875,3132.35009765625,203.60000610351562,1562.25,672.4500122070312,111.56666564941406,646.25,1899.3499755859375,1006.9500122070312,362.3999938964844,651.7000122070312,1175.25,1640.25,1541.449951171875,1139.2015380859375,288.1499938964844,538.0,1902.449951171875,10763.400390625
2018-11-20,627.8401489257812,612.6500244140625,2380.10009765625,3120.199951171875,204.0,1534.300048828125,659.6500244140625,114.68333435058594,635.4000244140625,1876.800048828125,1006.2249755859375,357.8999938964844,641.4000244140625,1169.949951171875,1585.8499755859375,1508.300048828125,1126.7198486328125,283.45001220703125,531.0,1878.25,10656.2001953125
2018-11-21,623.400146484375,626.8499755859375,2430.550048828125,3104.949951171875,203.5,1538.5999755859375,661.5999755859375,115.01666259765625,641.1500244140625,1868.1500244140625,1009.375,356.75,619.0999755859375,1176.699951171875,1522.550048828125,1510.0999755859375,1102.4498291015625,287.04998779296875,533.2000122070312,1812.0,10600.0498046875
2018-11-22,632.3401489257812,614.5499877929688,2381.5,3059.550048828125,202.85000610351562,1529.300048828125,661.7000122070312,114.91666412353516,638.4000244140625,1873.699951171875,1002.75,352.04998779296875,620.75,1170.5999755859375,1542.199951171875,1510.6500244140625,1092.4942626953125,282.70001220703125,527.5499877929688,1812.550048828125,10526.75
2018-11-26,634.3501586914062,631.0499877929688,2394.60009765625,2994.10009765625,204.9499969482422,1506.050048828125,671.7000122070312,113.26666259765625,641.5999755859375,1884.6500244140625,1024.9000244140625,356.3500061035156,621.4500122070312,1170.550048828125,1572.199951171875,1527.9000244140625,1099.3294677734375,286.3999938964844,530.9500122070312,1846.0999755859375,10628.599609375
2018-11-27,653.2801513671875,625.25,2435.449951171875,3042.60009765625,204.10000610351562,1523.1500244140625,689.3499755859375,115.78333282470703,645.9000244140625,1901.699951171875,1032.0,354.6499938964844,638.9000244140625,1173.550048828125,1588.0,1520.4000244140625,1117.606201171875,289.3999938964844,533.25,1890.25,10685.599609375
2018-11-28,642.6301879882812,627.9500122070312,2412.550048828125,3058.449951171875,210.35000610351562,1480.0999755859375,682.0,113.01666259765625,648.7000122070312,1928.0,1044.625,359.0,666.4000244140625,1160.25,1632.0,1568.199951171875,1141.82666015625,284.54998779296875,522.7000122070312,1983.9000244140625,10728.849609375
2018-11-29,640.0501708984375,631.4000244140625,2506.5,3165.199951171875,216.14999389648438,1456.550048828125,694.5499877929688,113.06666564941406,637.25,1956.300048828125,1065.5250244140625,362.20001220703125,661.0499877929688,1212.949951171875,1590.3499755859375,1535.550048828125,1157.52783203125,286.3999938964844,529.6500244140625,1960.550048828125,10858.7001953125
2018-11-30,623.0101318359375,625.75,2537.699951171875,3097.14990234375,216.9499969482422,1439.3499755859375,704.7000122070312,114.3499984741211,653.1500244140625,1989.0,1064.2249755859375,355.1499938964844,667.4500122070312,1233.949951171875,1569.75,1549.0999755859375,1156.586669921875,284.6499938964844,538.0499877929688,1968.25,10876.75
2018-12-03,623.8201293945312,624.7999877929688,2508.64990234375,3117.25,220.0500030517578,1456.75,707.1500244140625,118.55000305175781,621.7000122070312,1980.75,1056.6500244140625,355.5,670.3499755859375,1226.0999755859375,1573.300048828125,1550.5999755859375,1145.5909423828125,286.79998779296875,527.8499755859375,1982.4000244140625,10883.75
2018-12-04,627.5101318359375,623.25,2543.550048828125,3120.5,219.6999969482422,1493.0999755859375,696.4500122070312,118.11666870117188,619.75,1939.449951171875,1042.7750244140625,357.95001220703125,685.25,1225.300048828125,1575.5,1552.699951171875,1141.4798583984375,282.54998779296875,524.3499755859375,2010.8499755859375,10869.5
2018-12-05,630.900146484375,614.9500122070312,2494.10009765625,3145.35009765625,220.0500030517578,1480.3499755859375,659.25,116.44999694824219,626.75,1973.300048828125,1049.5999755859375,351.3999938964844,681.4000244140625,1211.5,1546.0,1576.800048828125,1144.3031005859375,280.1499938964844,517.25,2006.75,10782.900390625
2018-12-06,629.130126953125,600.0499877929688,2432.39990234375,3101.60009765625,221.35000610351562,1459.4000244140625,630.5,116.33333587646484,625.5,1945.800048828125,1048.5250244140625,347.6499938964844,668.5,1180.25,1510.3499755859375,1515.050048828125,1113.098876953125,275.6499938964844,512.0999755859375,1992.699951171875,10601.150390625
2018-12-07,633.8101806640625,603.9500122070312,2486.35009765625,3090.39990234375,219.10000610351562,1491.800048828125,626.6500244140625,111.56666564941406,644.5499877929688,1951.3499755859375,1053.800048828125,352.20001220703125,682.7999877929688,1279.6500244140625,1495.300048828125,1534.199951171875,1123.1536865234375,275.3999938964844,521.9000244140625,1995.199951171875,10693.7001953125
2018-12-10,629.8501586914062,590.2999877929688,2395.550048828125,3018.0,215.14999389648438,1472.6500244140625,603.9500122070312,110.68333435058594,635.0,1906.5,1044.375,346.3500061035156,669.2000122070312,1198.3499755859375,1476.25,1551.199951171875,1080.0125732421875,274.20001220703125,509.29998779296875,1975.800048828125,10488.4501953125
2018-12-11,618.9901733398438,604.25,2426.75,3027.0,220.4499969482422,1478.050048828125,624.25,110.8499984741211,665.0,1905.25,1029.7750244140625,342.79998779296875,674.5,1218.699951171875,1526.550048828125,1551.0,1087.2440185546875,281.25,519.5999755859375,2000.0,10549.150390625
2018-12-12,639.900146484375,619.9500122070312,2493.949951171875,3069.550048828125,222.9499969482422,1528.9000244140625,656.7000122070312,114.81666564941406,658.5999755859375,1940.199951171875,1042.6500244140625,349.95001220703125,678.5,1237.1500244140625,1623.5999755859375,1572.050048828125,1100.0723876953125,285.25,532.1500244140625,2016.800048828125,10737.599609375
2018-12-13,634.2001342773438,619.0999755859375,2489.10009765625,3106.550048828125,227.60000610351562,1522.0,659.25,115.48332977294922,677.2999877929688,1942.050048828125,1050.6500244140625,349.54998779296875,697.75,1264.4000244140625,1748.5,1599.550048828125,1096.65478515625,289.0,526.7999877929688,1982.5999755859375,10791.5498046875
2018-12-14,641.670166015625,620.25,2486.35009765625,3110.85009765625,225.60000610351562,1491.4000244140625,664.7999877929688,117.08333587646484,668.5499877929688,1904.0999755859375,1047.8499755859375,351.8999938964844,706.0499877929688,1255.949951171875,1809.9000244140625,1635.75,1101.7564697265625,289.20001220703125,532.5999755859375,1989.75,10805.4501953125
2018-12-17,636.3001708984375,617.1500244140625,2474.39990234375,3088.39990234375,224.75,1483.0999755859375,671.2000122070312,117.71666717529297,684.6500244140625,1960.3499755859375,1065.0999755859375,358.45001220703125,694.4000244140625,1222.449951171875,1740.4000244140625,1645.0999755859375,1119.290283203125,289.5,533.0499877929688,1994.300048828125,10888.349609375
2018-12-18,640.4701538085938,619.4000244140625,2532.199951171875,3046.199951171875,228.6999969482422,1496.4000244140625,673.0,118.16666412353516,686.0999755859375,1952.0,1067.7249755859375,362.25,676.5999755859375,1237.0999755859375,1697.949951171875,1614.050048828125,1125.729248046875,292.75,532.2000122070312,1987.8499755859375,10908.7001953125
2018-12-19,647.7001342773438,641.6500244140625,2596.89990234375,3095.64990234375,228.60000610351562,1516.1500244140625,674.3499755859375,119.5,686.9500122070312,1981.699951171875,1061.7249755859375,366.5,664.8499755859375,1225.6500244140625,1690.699951171875,1609.0,1126.12548828125,300.70001220703125,550.1500244140625,1968.449951171875,10967.2998046875
2018-12-20,649.5601806640625,632.9500122070312,2591.39990234375,3145.300048828125,225.3000030517578,1512.5999755859375,693.2999877929688,117.71666717529297,686.6500244140625,1974.699951171875,1068.7249755859375,362.1499938964844,667.0499877929688,1236.300048828125,1710.25,1636.8499755859375,1117.8538818359375,294.04998779296875,547.2999877929688,1954.050048828125,10951.7001953125
2018-12-21,652.2001342773438,620.8499755859375,2591.25,3167.449951171875,223.10000610351562,1474.800048828125,684.25,115.01666259765625,672.2000122070312,1948.5999755859375,1055.574951171875,354.20001220703125,646.2000122070312,1227.199951171875,1675.550048828125,1651.800048828125,1089.869140625,291.8999938964844,520.5499877929688,1895.800048828125,10754.0
2018-12-24,644.4901733398438,615.0,2564.89990234375,3121.85009765625,224.25,1447.1500244140625,672.7999877929688,115.9000015258789,677.0499877929688,1902.1500244140625,1040.324951171875,352.75,649.0,1238.5,1695.0,1687.050048828125,1078.9228515625,293.04998779296875,525.25,1918.5,10663.5
2018-12-26,647.7601318359375,619.5,2567.39990234375,3176.5,227.1999969482422,1455.800048828125,681.7999877929688,117.80000305175781,671.0499877929688,1933.3499755859375,1061.175048828125,355.8500061035156,644.0499877929688,1248.1500244140625,1677.800048828125,1691.550048828125,1088.0364990234375,294.1499938964844,510.3999938964844,1889.199951171875,10729.849609375
2018-12-27,670.89013671875,617.5499877929688,2587.14990234375,3249.89990234375,225.0,1471.1500244140625,687.2999877929688,118.81666564941406,683.0999755859375,1948.8499755859375,1052.5250244140625,355.6499938964844,656.7999877929688,1240.25,1678.9000244140625,1684.6500244140625,1109.6812744140625,292.1499938964844,520.75,1908.949951171875,10779.7998046875
2018-12-28,697.0501708984375,625.0499877929688,2634.800048828125,3309.949951171875,224.0,1467.199951171875,701.8499755859375,118.76666259765625,696.75,1979.949951171875,1061.449951171875,360.75,656.9500122070312,1241.3499755859375,1731.0,1699.449951171875,1114.9810791015625,294.79998779296875,522.2000122070312,1896.050048828125,10859.900390625
2018-12-31,676.5001831054688,619.9000244140625,2645.14990234375,3371.449951171875,228.0500030517578,1482.6500244140625,706.0999755859375,120.0999984741211,693.0499877929688,1968.3499755859375,1060.8499755859375,360.1499938964844,658.9500122070312,1256.5,1731.199951171875,1708.3499755859375,1110.721435546875,295.8999938964844,524.2999877929688,1893.050048828125,10862.5498046875
2019-01-01,677.2801513671875,627.2999877929688,2656.85009765625,3413.75,234.3000030517578,1475.449951171875,719.7999877929688,120.71666717529297,692.1500244140625,2009.0,1074.050048828125,363.75,665.0499877929688,1250.449951171875,1713.449951171875,1716.6500244140625,1110.473876953125,299.6000061035156,522.25,1902.800048828125,
2019-01-02,684.6301879882812,620.0499877929688,2614.050048828125,3365.89990234375,231.6999969482422,1470.9000244140625,707.0999755859375,116.76666259765625,683.0499877929688,1980.6500244140625,1064.25,364.6000061035156,669.0499877929688,1240.5999755859375,1733.550048828125,1701.800048828125,1096.0108642578125,293.8999938964844,521.3499755859375,1923.300048828125,10792.5
2019-01-03,686.91015625,607.9500122070312,2586.199951171875,3358.85009765625,228.9499969482422,1437.9000244140625,722.2000122070312,116.6500015258789,661.5499877929688,1936.8499755859375,1055.9000244140625,363.25,669.1500244140625,1235.25,1738.1500244140625,1621.8499755859375,1082.4891357421875,291.1000061035156,536.0,1899.949951171875,10672.25
2019-01-04,707.3401489257812,619.5999755859375,2576.050048828125,3348.85009765625,225.35000610351562,1460.5,723.8499755859375,117.71666717529297,664.25,1972.5999755859375,1058.7249755859375,365.20001220703125,661.0499877929688,1247.949951171875,1693.199951171875,1624.0,1088.333740234375,297.6499938964844,531.4500122070312,1876.8499755859375,10727.349609375
2019-01-07,683.7901611328125,637.4500122070312,2553.60009765625,3320.300048828125,227.0500030517578,1486.0,729.25,119.03333282470703,653.6500244140625,1972.9000244140625,1060.324951171875,367.70001220703125,671.7000122070312,1246.5999755859375,1709.699951171875,1633.449951171875,1094.37646484375,296.29998779296875,528.8499755859375,1897.9000244140625,10771.7998046875
2019-01-08,688.68017578125,650.9000244140625,2537.050048828125,3298.75,227.60000610351562,1458.8499755859375,731.1500244140625,118.19999694824219,654.5,1958.949951171875,1051.5,380.1499938964844,670.0499877929688,1228.9000244140625,1688.199951171875,1649.550048828125,1094.27734375,305.29998779296875,527.5999755859375,1893.550048828125,10802.150390625
2019-01-09,704.0101928710938,670.0999755859375,2524.35009765625,3291.199951171875,229.0500030517578,1473.25,739.5999755859375,113.78333282470703,656.7000122070312,1994.949951171875,1058.4000244140625,382.25,676.0999755859375,1238.25,1755.6500244140625,1644.050048828125,1100.320068359375,305.29998779296875,520.7999877929688,1886.949951171875,10855.150390625
2019-01-10,710.9701538085938,663.25,2514.64990234375,3286.85009765625,229.75,1520.449951171875,744.6500244140625,114.63333129882812,667.8499755859375,1980.0999755859375,1054.25,379.5,679.7000122070312,1219.550048828125,1789.9000244140625,1642.449951171875,1097.1005859375,305.54998779296875,518.0499877929688,1888.550048828125,10821.599609375
2019-01-11,704.6101684570312,666.5,2514.199951171875,3252.64990234375,228.35000610351562,1505.1500244140625,753.5499877929688,112.86666870117188,651.2999877929688,1991.4000244140625,1055.949951171875,378.54998779296875,683.5,1223.199951171875,1731.199951171875,1633.199951171875,1087.7392578125,302.75,516.7000122070312,1842.550048828125,10794.9501953125
2019-01-14,677.5201416015625,659.2000122070312,2544.800048828125,3270.35009765625,227.5,1530.449951171875,753.0499877929688,108.30000305175781,666.7000122070312,1969.199951171875,1050.824951171875,373.3500061035156,701.9000244140625,1211.75,1729.199951171875,1649.5,1086.5010986328125,300.3999938964844,512.9000244140625,1813.25,10737.599609375
2019-01-15,682.4701538085938,660.5999755859375,2604.199951171875,3201.85009765625,225.60000610351562,1522.199951171875,756.0999755859375,108.18333435058594,665.0499877929688,1992.1500244140625,1060.949951171875,372.75,726.5999755859375,1213.4000244140625,1731.75,1649.5,1119.0426025390625,301.6499938964844,515.5999755859375,1867.800048828125,10886.7998046875
2019-01-16,680.190185546875,664.0,2569.85009765625,3285.39990234375,227.3000030517578,1519.800048828125,737.7000122070312,108.5,655.9500122070312,1975.0,1060.0999755859375,375.29998779296875,736.7999877929688,1202.75,1768.949951171875,1652.0,1125.23388671875,303.1499938964844,531.2000122070312,1870.1500244140625,10890.2998046875
2019-01-17,667.14013671875,676.6500244140625,2535.89990234375,3336.699951171875,228.1999969482422,1505.3499755859375,733.7999877929688,110.80000305175781,661.5,2004.550048828125,1066.1500244140625,374.6000061035156,733.3499755859375,1219.949951171875,1780.800048828125,1693.4000244140625,1123.7974853515625,297.3999938964844,531.1500244140625,1894.300048828125,10905.2001953125
2019-01-18,659.4601440429688,664.5999755859375,2542.89990234375,3327.14990234375,229.1999969482422,1509.1500244140625,728.9500122070312,107.38333129882812,640.4000244140625,2006.8499755859375,1065.125,372.0,730.9500122070312,1240.199951171875,1807.25,1641.25,1173.22900390625,294.95001220703125,520.0499877929688,1900.6500244140625,10906.9501953125
2019-01-21,647.8801879882812,660.2999877929688,2594.199951171875,3246.89990234375,222.60000610351562,1497.199951171875,733.25,109.26666259765625,646.0999755859375,2004.449951171875,1074.074951171875,371.70001220703125,745.0,1267.5999755859375,1779.800048828125,1657.9000244140625,1226.0780029296875,292.45001220703125,513.0499877929688,1908.699951171875,10961.849609375
2019-01-22,626.8501586914062,661.5999755859375,2621.89990234375,3103.0,223.5,1503.6500244140625,720.7999877929688,110.96666717529297,656.9500122070312,1979.4000244140625,1067.925048828125,369.04998779296875,745.3499755859375,1291.75,1777.800048828125,1666.199951171875,1223.552001953125,290.25,515.8499755859375,1901.9000244140625,10922.75
2019-01-23,634.9501342773438,661.5999755859375,2634.35009765625,3062.800048828125,219.85000610351562,1503.300048828125,730.4000244140625,111.4000015258789,649.4000244140625,1958.25,1052.699951171875,367.3999938964844,731.6500244140625,1276.5,1756.949951171875,1669.8499755859375,1214.7850341796875,286.6499938964844,515.1500244140625,1875.5999755859375,10831.5
2019-01-24,633.2101440429688,663.6500244140625,2635.64990234375,2992.199951171875,218.75,1493.25,715.5499877929688,111.19999694824219,649.75,1971.0999755859375,1051.125,364.79998779296875,732.0,1267.75,1747.0,1680.9000244140625,1235.7364501953125,288.04998779296875,521.5999755859375,1901.550048828125,10849.7998046875
2019-01-25,618.0901489257812,669.75,2599.550048828125,2996.800048828125,215.39999389648438,1495.3499755859375,703.0499877929688,111.63333129882812,646.9000244140625,1977.800048828125,1048.0,357.20001220703125,730.3499755859375,1266.1500244140625,1713.449951171875,1677.6500244140625,1234.300048828125,285.3999938964844,493.1499938964844,1920.800048828125,10780.5498046875
2019-01-28,650.64013671875,656.2999877929688,2458.5,2940.75,225.85000610351562,1473.449951171875,675.0499877929688,111.06666564941406,631.5999755859375,1946.9000244140625,1042.074951171875,343.54998779296875,727.9500122070312,1260.449951171875,1702.699951171875,1708.75,1218.0045166015625,281.6000061035156,500.3999938964844,1955.0,10661.5498046875
2019-01-29,652.8601684570312,660.75,2515.550048828125,2973.10009765625,214.8000030517578,1504.800048828125,644.1500244140625,107.86666870117188,645.6500244140625,1922.300048828125,1028.800048828125,346.8500061035156,727.9000244140625,1251.4000244140625,1710.800048828125,1690.550048828125,1199.281982421875,280.6000061035156,495.0,1982.75,10652.2001953125
2019-01-30,675.8101806640625,690.9500122070312,2595.5,3006.300048828125,216.4499969482422,1503.1500244140625,657.6500244140625,107.19999694824219,638.5999755859375,1885.800048828125,1017.3499755859375,365.8999938964844,725.9000244140625,1222.199951171875,1731.8499755859375,1620.0999755859375,1184.472412109375,287.45001220703125,490.25,1981.4000244140625,10651.7998046875
2019-01-31,678.7201538085938,722.7000122070312,2574.85009765625,3188.85009765625,213.9499969482422,1506.199951171875,659.5999755859375,110.71666717529297,651.6500244140625,1922.3499755859375,1039.9749755859375,364.45001220703125,749.5499877929688,1255.75,1760.8499755859375,1585.25,1215.6270751953125,293.6499938964844,495.95001220703125,2014.0999755859375,10830.9501953125
