,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,ASTRAL.NS,BEL.BO,BLUEDART.BO,CROMPTON.NS,DIVISLAB.NS,ESCORTS.BO,GLENMARK.NS,PAGEIND.BO,SVT1.SG,TATACOMM.NS,ASTRAL.NS,BEL.BO,BLUEDART.BO,CROMPTON.NS,DIVISLAB.NS,ESCORTS.BO,GLENMARK.NS,PAGEIND.BO,SVT1.SG,TATACOMM.NS,ASTRAL.NS,BEL.BO,BLUEDART.BO,CROMPTON.NS,DIVISLAB.NS,ESCORTS.BO,GLENMARK.NS,PAGEIND.BO,SVT1.SG,TATACOMM.NS,ASTRAL.NS,BEL.BO,BLUEDART.BO,CROMPTON.NS,DIVISLAB.NS,ESCORTS.BO,GLENMARK.NS,PAGEIND.BO,SVT1.SG,TATACOMM.NS,ASTRAL.NS,BEL.BO,BLUEDART.BO,CROMPTON.NS,DIVISLAB.NS,ESCORTS.BO,GLENMARK.NS,PAGEIND.BO,SVT1.SG,TATACOMM.NS,ASTRAL.NS,BEL.BO,BLUEDART.BO,CROMPTON.NS,DIVISLAB.NS,ESCORTS.BO,GLENMARK.NS,PAGEIND.BO,SVT1.SG,TATACOMM.NS
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-31,743.8546142578125,98.85881805419922,2367.235595703125,223.4859619140625,1585.93798828125,465.7239990234375,416.8985595703125,17651.255859375,19.478055953979492,452.1217346191406,747.0001831054688,102.6500015258789,2409.39990234375,229.9499969482422,1633.75,470.0,426.04998779296875,18175.44921875,21.90999984741211,469.20001220703125,749.9102172851562,103.5999984741211,2423.5,233.89999389648438,1651.9000244140625,472.20001220703125,427.5,18424.150390625,22.219999313354492,492.1000061035156,729.6001586914062,97.0999984741211,2370.0,226.3000030517578,1565.199951171875,453.75,405.79998779296875,17622.0,21.729999542236328,465.1000061035156,744.0001831054688,97.80000305175781,2400.0,228.3000030517578,1651.9000244140625,458.1499938964844,412.0,18036.30078125,22.219999313354492,492.0,54751.0,849825.0,330.0,295354.0,1115866.0,262864.0,980592.0,880.0,0.0,81977.0
2019-08-01,737.133056640625,95.05470275878906,2294.677978515625,221.73655700683594,1568.0765380859375,454.9726867675781,414.10980224609375,17862.576171875,19.558063507080078,439.4021911621094,740.2501831054688,98.69999694824219,2335.550048828125,228.14999389648438,1615.3499755859375,459.1499938964844,423.20001220703125,18393.05078125,22.0,456.0,751.8001708984375,101.75,2404.39990234375,232.9499969482422,1647.5,467.79998779296875,433.0,18477.19921875,22.049999237060547,475.0,729.2702026367188,96.80000305175781,2282.0,227.35000610351562,1597.300048828125,451.75,417.3999938964844,18080.0,21.940000534057617,452.04998779296875,750.0001831054688,101.44999694824219,2349.949951171875,231.4499969482422,1620.300048828125,463.0,422.70001220703125,18150.0,22.0,469.20001220703125,44148.0,652229.0,130.0,704825.0,470130.0,146077.0,797884.0,808.0,0.0,86299.0
2019-08-02,728.559326171875,91.87657928466797,2267.9541015625,223.72894287109375,1552.0107421875,457.30133056640625,415.82220458984375,18081.478515625,19.6914119720459,450.9172058105469,731.6401977539062,95.4000015258789,2308.35009765625,230.1999969482422,1598.800048828125,461.5,424.95001220703125,18618.44921875,22.149999618530273,467.95001220703125,744.0001831054688,98.69999694824219,2356.0,232.75,1624.0,471.75,429.6000061035156,18858.75,22.270000457763672,471.0,727.2001953125,94.30000305175781,2272.5,223.0500030517578,1579.050048828125,451.3999938964844,417.5,18148.19921875,22.059999465942383,446.95001220703125,743.4002075195312,97.0999984741211,2334.550048828125,229.0,1610.0,459.0,420.0,18148.19921875,22.1299991607666,452.79998779296875,87571.0,801809.0,173.0,418765.0,432681.0,212779.0,478131.0,3928.0,0.0,99125.0
2019-08-05,727.5138549804688,89.03553009033203,2282.00390625,218.7722930908203,1531.3826904296875,454.9231872558594,403.3460693359375,17631.783203125,19.14912223815918,447.6409606933594,730.5902099609375,92.44999694824219,2322.64990234375,225.10000610351562,1577.550048828125,459.1000061035156,412.20001220703125,18155.400390625,21.540000915527344,464.54998779296875,739.8001708984375,94.9000015258789,2347.64990234375,229.5,1608.550048828125,462.5,429.3500061035156,18496.94921875,22.149999618530273,516.9000244140625,721.2601928710938,91.25,2265.0,224.0500030517578,1566.050048828125,442.29998779296875,408.3500061035156,18128.650390625,21.540000915527344,451.1499938964844,729.0001831054688,94.44999694824219,2265.0,229.5,1588.5,458.3999938964844,419.8500061035156,18432.0,22.149999618530273,469.75,81674.0,930778.0,147.0,468441.0,571020.0,168906.0,884840.0,409.0,0.0,175130.0
2019-08-06,732.3831787109375,93.36933898925781,2260.58544921875,222.75704956054688,1568.7073974609375,471.3721618652344,406.13482666015625,18057.494140625,18.92687225341797,445.1356506347656,735.4801635742188,96.94999694824219,2300.85009765625,229.1999969482422,1616.0,475.70001220703125,415.04998779296875,18593.75,21.290000915527344,461.95001220703125,743.3101806640625,97.6500015258789,2349.14990234375,231.0,1622.050048828125,480.0,421.3999938964844,18663.80078125,21.440000534057617,473.79998779296875,721.3501586914062,92.0,2295.300048828125,225.0,1566.800048828125,451.0,412.5,18171.0,21.239999771118164,458.70001220703125,723.6001586914062,92.0,2316.0,225.0,1568.949951171875,451.0,412.5,18171.0,21.440000534057617,463.0,104681.0,893511.0,312.0,391629.0,634515.0,178614.0,668926.0,663.0,0.0,519228.0
2019-08-07,723.301513671875,91.3469009399414,2271.58935546875,221.59075927734375,1586.083740234375,456.01318359375,405.44989013671875,17856.220703125,18.660167694091797,447.5927734375,726.3601684570312,94.8499984741211,2312.050048828125,228.0,1633.9000244140625,460.20001220703125,414.3500061035156,18386.5,20.989999771118164,464.5,735.0001831054688,98.30000305175781,2340.949951171875,233.1999969482422,1657.0,482.70001220703125,417.70001220703125,18761.19921875,21.200000762939453,470.0,722.1301879882812,94.4000015258789,2311.75,226.5,1601.050048828125,456.5,410.20001220703125,18232.0,20.920000076293945,454.3500061035156,734.9701538085938,97.0,2320.0,228.0,1601.050048828125,478.25,415.04998779296875,18500.0,21.1200008392334,464.54998779296875,65988.0,687776.0,44.0,522354.0,591808.0,213321.0,715457.0,593.0,0.0,86061.0
2019-08-08,731.5169067382812,93.46565246582031,2293.253662109375,220.618896484375,1602.6832275390625,477.6643981933594,416.9964294433594,17944.4453125,18.722396850585938,452.7962341308594,734.6101684570312,97.05000305175781,2334.10009765625,227.0,1651.0,482.04998779296875,426.1499938964844,18477.349609375,21.059999465942383,469.8999938964844,741.0001831054688,97.55000305175781,2353.35009765625,229.89999389648438,1655.949951171875,486.5,430.0,18712.69921875,21.059999465942383,480.70001220703125,717.0001831054688,93.55000305175781,2295.39990234375,225.25,1626.050048828125,462.0,414.3500061035156,18109.30078125,21.059999465942383,460.1000061035156,724.5001831054688,96.0,2312.10009765625,228.0,1644.0,462.0,414.3999938964844,18712.69921875,21.059999465942383,468.0,96416.0,479088.0,88.0,978356.0,678997.0,150171.0,854250.0,3254.0,0.0,571690.0
2019-08-09,731.0389404296875,94.0434799194336,2266.9716796875,222.951416015625,1616.2247314453125,483.0647888183594,417.04534912109375,17167.95703125,18.92687225341797,446.0510559082031,734.1301879882812,97.6500015258789,2307.35009765625,229.39999389648438,1664.949951171875,487.5,426.20001220703125,17677.80078125,21.290000915527344,462.8999938964844,743.4002075195312,98.9000015258789,2329.0,232.0,1683.449951171875,495.54998779296875,435.75,18182.599609375,21.290000915527344,473.6000061035156,726.0301513671875,96.75,2300.0,224.8000030517578,1642.3499755859375,479.6499938964844,422.54998779296875,17438.44921875,21.290000915527344,461.54998779296875,743.4002075195312,97.9000015258789,2305.0,228.0,1653.0,487.45001220703125,428.79998779296875,17654.0,21.290000915527344,465.20001220703125,102184.0,360899.0,52.0,729517.0,374284.0,271074.0,816459.0,5692.0,0.0,93261.0
2019-08-12,,,,,,,,,18.553491592407227,,,,,,,,,,20.8700008392334,,,,,,,,,,21.059999465942383,,,,,,,,,,20.829999923706055,,,,,,,,,,21.030000686645508,,,,,,,,,,0.0,
2019-08-13,720.25439453125,90.76905822753906,2238.626220703125,220.66749572753906,1479.7882080078125,457.74725341796875,406.67303466796875,17484.16796875,18.526819229125977,427.30902099609375,723.3001708984375,94.25,2278.5,227.0500030517578,1524.4000244140625,461.95001220703125,415.6000061035156,18003.400390625,20.84000015258789,443.45001220703125,734.1301879882812,98.44999694824219,2313.75,231.39999389648438,1620.0,490.0,436.0,18616.94921875,21.09000015258789,461.79998779296875,721.3201904296875,93.5,2255.0,226.60000610351562,1512.199951171875,460.0,412.0,17534.099609375,20.799999237060547,441.0,734.1301879882812,98.19999694824219,2299.699951171875,229.1999969482422,1615.0,490.0,426.20001220703125,17650.0,21.09000015258789,460.0,41361.0,662955.0,195.0,1020762.0,2698990.0,110976.0,1649499.0,2712.0,0.0,73788.0
2019-08-14,722.315673828125,91.5395278930664,2258.52197265625,220.95904541015625,1502.8424072265625,461.5126953125,375.947509765625,17503.443359375,18.722396850585938,431.5970458984375,725.3701782226562,95.05000305175781,2298.75,227.35000610351562,1531.9000244140625,465.75,384.20001220703125,18023.25,21.059999465942383,447.8999938964844,737.3402099609375,96.0,2315.0,231.75,1544.800048828125,473.29998779296875,406.8500061035156,18651.400390625,21.059999465942383,451.0,720.0001831054688,92.0999984741211,2243.0,226.0,1466.0,454.70001220703125,379.5,17932.400390625,20.940000534057617,439.79998779296875,735.0001831054688,96.0,2277.0,228.0500030517578,1521.0,467.0,401.0,18239.5,20.940000534057617,446.0,24439.0,459475.0,208.0,415354.0,1340125.0,158045.0,3867432.0,1682.0,0.0,43476.0
2019-08-15,,,,,,,,,19.1313419342041,,,,,,,,,,21.520000457763672,,,,,,,,,,21.520000457763672,,,,,,,,,,21.170000076293945,,,,,,,,,,21.260000228881836,,,,,,,,,,0.0,
2019-08-16,723.092529296875,92.55073547363281,2272.620849609375,220.1329345703125,1478.708984375,462.7513122558594,353.392578125,17639.162109375,19.335811614990234,425.8153991699219,726.1502075195312,96.0999984741211,2313.10009765625,226.5,1507.300048828125,467.0,361.1499938964844,18163.0,21.75,441.8999938964844,741.0001831054688,96.5,2313.10009765625,227.89999389648438,1522.5,473.6000061035156,381.8999938964844,18200.0,21.850000381469727,451.0,720.7501831054688,94.0999984741211,2265.0,225.10000610351562,1490.25,456.1499938964844,356.20001220703125,17769.5,21.450000762939453,439.0,741.0001831054688,96.5,2295.0,227.89999389648438,1522.5,458.0,379.95001220703125,18050.0,21.450000762939453,441.0,86506.0,481467.0,45.0,1140113.0,913721.0,145979.0,4823411.0,380.0,0.0,54498.0
2019-08-19,730.77001953125,94.18795013427734,2258.816650390625,225.0409698486328,1489.3040771484375,460.0263366699219,360.2422180175781,17743.322265625,19.380260467529297,424.5145263671875,733.8601684570312,97.80000305175781,2299.050048828125,231.5500030517578,1518.0999755859375,464.25,368.1499938964844,18218.94921875,21.799999237060547,440.54998779296875,736.8001708984375,98.4000015258789,2434.300048828125,232.0,1541.1500244140625,478.5,372.29998779296875,18310.150390625,21.799999237060547,447.04998779296875,720.8402099609375,96.5,2280.0,226.10000610351562,1500.0,462.8500061035156,359.1000061035156,18116.75,21.799999237060547,431.0,726.6001586914062,96.55000305175781,2340.0,227.6999969482422,1505.300048828125,470.54998779296875,360.79998779296875,18268.80078125,21.799999237060547,444.70001220703125,72421.0,425427.0,91.0,418638.0,512242.0,205853.0,1893825.0,521.0,0.0,111017.0
2019-08-20,742.241455078125,90.47467803955078,2233.56640625,221.4449920654297,1493.27734375,455.36907958984375,366.1623229980469,17772.197265625,19.780309677124023,424.996337890625,745.3801879882812,93.4000015258789,2273.35009765625,227.85000610351562,1522.1500244140625,459.54998779296875,374.20001220703125,18248.599609375,22.25,441.04998779296875,762.0001831054688,97.05000305175781,2333.0,230.85000610351562,1541.949951171875,468.8500061035156,375.8500061035156,18351.900390625,22.25,448.5,726.0001831054688,92.05000305175781,2263.0,225.5,1516.199951171875,454.54998779296875,365.79998779296875,18093.099609375,22.25,438.04998779296875,738.0001831054688,96.9000015258789,2333.0,226.0,1518.0999755859375,465.0,370.0,18249.55078125,22.25,442.54998779296875,83996.0,538656.0,109.0,646472.0,382353.0,142434.0,1538093.0,363.0,0.0,354168.0
2019-08-21,747.170654296875,89.07008361816406,2185.47265625,219.59840393066406,1504.01953125,445.01416015625,355.3007507324219,17567.3359375,19.380260467529297,415.5049133300781,750.3302001953125,91.94999694824219,2224.39990234375,225.9499969482422,1533.0999755859375,449.1000061035156,363.1000061035156,18038.25,21.799999237060547,431.20001220703125,758.4002075195312,95.25,2319.10009765625,228.39999389648438,1541.0,467.20001220703125,377.1499938964844,18300.0,21.799999237060547,447.0,732.66015625,91.5,2210.0,224.5,1516.1500244140625,446.0,360.8999938964844,17970.05078125,21.799999237060547,425.3500061035156,732.66015625,93.94999694824219,2319.10009765625,227.10000610351562,1524.0,461.0,374.70001220703125,18261.19921875,21.799999237060547,442.1499938964844,91979.0,431229.0,154.0,726353.0,461174.0,185386.0,1219825.0,334.0,0.0,73254.0
2019-08-22,740.448974609375,90.3778076171875,2191.220458984375,217.265869140625,1538.748046875,428.0697326660156,352.16943359375,17218.92578125,19.398042678833008,408.37420654296875,743.5802001953125,93.30000305175781,2230.25,223.5500030517578,1568.5,432.0,359.8999938964844,17680.5,21.81999969482422,423.79998779296875,758.97021484375,94.1500015258789,2240.0,226.60000610351562,1576.300048828125,449.0,365.6499938964844,17984.0,21.81999969482422,434.8500061035156,738.0302124023438,92.05000305175781,2195.10009765625,220.3000030517578,1531.5,429.5,356.29998779296875,17600.0,21.81999969482422,419.0,758.97021484375,93.4000015258789,2201.0,224.0500030517578,1537.5999755859375,449.0,363.5,17902.349609375,21.81999969482422,431.20001220703125,40948.0,680414.0,228.0,1647670.0,604653.0,115653.0,1002173.0,464.0,0.0,87388.0
2019-08-23,738.626708984375,96.72265625,2187.438232421875,218.9180908203125,1541.789306640625,448.5318298339844,360.2422180175781,17609.798828125,19.469161987304688,406.1097717285156,741.7501831054688,99.8499984741211,2226.39990234375,225.25,1571.5999755859375,452.6499938964844,368.1499938964844,18081.849609375,21.899999618530273,421.45001220703125,749.2802124023438,100.5999984741211,2338.89990234375,226.9499969482422,1577.449951171875,458.04998779296875,370.3999938964844,18189.099609375,21.899999618530273,427.04998779296875,737.5802001953125,92.8499984741211,2192.0,222.39999389648438,1540.550048828125,423.29998779296875,353.5,17140.69921875,21.899999618530273,401.95001220703125,738.66015625,93.55000305175781,2194.60009765625,222.39999389648438,1564.949951171875,432.95001220703125,361.8999938964844,17615.55078125,21.899999618530273,423.0,40946.0,1040136.0,332.0,180711.0,469022.0,158313.0,1190796.0,1064.0,0.0,109870.0
2019-08-26,742.3311767578125,98.95062255859375,2213.867431640625,220.18153381347656,1589.3204345703125,470.67852783203125,370.12530517578125,17746.77734375,19.815872192382812,404.8570556640625,745.47021484375,102.1500015258789,2253.300048828125,226.5500030517578,1620.050048828125,475.0,378.25,18222.5,22.290000915527344,420.1499938964844,759.0001831054688,104.94999694824219,2253.300048828125,230.85000610351562,1625.0,483.0,380.79998779296875,18645.0,22.290000915527344,426.20001220703125,737.940185546875,100.30000305175781,2237.300048828125,225.0500030517578,1568.050048828125,462.5,359.3999938964844,17880.80078125,22.290000915527344,415.3500061035156,753.3001708984375,102.5999984741211,2237.300048828125,226.5,1575.0,464.70001220703125,368.0,18645.0,22.290000915527344,422.0,55164.0,896144.0,2.0,323135.0,635005.0,193671.0,824461.0,649.0,0.0,111048.0
2019-08-27,767.69384765625,100.40364837646484,2187.094482421875,219.93856811523438,1563.3231201171875,491.38836669921875,366.7983093261719,17779.740234375,19.6914119720459,408.56695556640625,770.940185546875,103.6500015258789,2226.050048828125,226.3000030517578,1593.550048828125,495.8999938964844,374.8500061035156,18256.349609375,22.149999618530273,424.0,781.2001953125,104.75,2265.0,232.9499969482422,1628.5,502.54998779296875,383.3500061035156,18500.94921875,22.149999618530273,431.6000061035156,756.6301879882812,101.94999694824219,2205.0,226.0,1587.75,477.95001220703125,372.5,18129.650390625,22.149999618530273,415.0,757.2001953125,102.80000305175781,2255.0,227.89999389648438,1625.1500244140625,481.0,376.54998779296875,18200.0,22.149999618530273,420.0,103469.0,376540.0,156.0,894606.0,645617.0,276359.0,1535990.0,580.0,0.0,69766.0
2019-08-28,778.8665771484375,100.59738159179688,2197.8525390625,219.9871826171875,1546.74365234375,488.1679382324219,370.2720947265625,17558.96484375,19.931442260742188,405.6761474609375,782.1602172851562,103.8499984741211,2237.0,226.35000610351562,1576.6500244140625,492.6499938964844,378.3999938964844,18029.650390625,22.420000076293945,421.0,784.980224609375,104.5,2239.89990234375,228.10000610351562,1616.0,500.1499938964844,381.95001220703125,18399.0,22.420000076293945,426.95001220703125,762.1201782226562,102.69999694824219,2210.0,225.10000610351562,1570.0,486.6000061035156,371.79998779296875,17934.0,22.420000076293945,416.6000061035156,768.6002197265625,103.19999694824219,2212.14990234375,226.85000610351562,1593.550048828125,495.79998779296875,376.5,18399.0,22.420000076293945,422.0,29636.0,360863.0,46.0,254283.0,419022.0,169609.0,769987.0,785.0,0.0,68242.0
2019-08-29,770.7709350585938,101.42076110839844,2169.949951171875,219.59840393066406,1584.3660888671875,513.0396118164062,374.9200439453125,17375.3828125,19.967002868652344,403.4116516113281,774.0302124023438,104.69999694824219,2208.60009765625,225.9499969482422,1615.0,517.75,383.1499938964844,17841.150390625,22.459999084472656,418.6499938964844,791.5202026367188,106.3499984741211,2229.199951171875,227.9499969482422,1634.0,521.2999877929688,386.0,18179.30078125,22.459999084472656,448.04998779296875,766.8901977539062,100.80000305175781,2207.0,225.10000610351562,1572.0,487.25,376.04998779296875,17771.400390625,22.459999084472656,412.1000061035156,789.6002197265625,103.94999694824219,2211.0,225.75,1581.0999755859375,489.6000061035156,376.5,18023.849609375,22.459999084472656,427.70001220703125,220211.0,819388.0,14.0,687367.0,479265.0,264797.0,1477289.0,401.0,0.0,94566.0
2019-08-30,786.7830810546875,99.62870025634766,2209.102294921875,224.02049255371094,1594.5687255859375,505.6078186035156,376.04534912109375,18194.1875,19.940332412719727,414.6858215332031,790.1101684570312,102.8499984741211,2248.449951171875,230.5,1625.4000244140625,510.25,384.29998779296875,18681.900390625,22.43000030517578,430.3500061035156,794.4002075195312,105.05000305175781,2299.0,231.6999969482422,1643.3499755859375,518.7000122070312,391.75,18773.75,22.43000030517578,433.0,771.0001831054688,100.69999694824219,2198.050048828125,226.14999389648438,1601.449951171875,502.04998779296875,379.79998779296875,17815.150390625,22.43000030517578,416.29998779296875,771.0302124023438,104.5999984741211,2199.39990234375,226.85000610351562,1611.5999755859375,517.0,384.8999938964844,17910.0,22.43000030517578,420.1000061035156,153124.0,864833.0,100.0,840683.0,357258.0,225570.0,1328650.0,1759.0,0.0,106088.0
2019-09-02,,,,,,,,,20.2603759765625,,,,,,,,,,22.790000915527344,,,,,,,,,,22.790000915527344,,,,,,,,,,22.790000915527344,,,,,,,,,,22.790000915527344,,,,,,,,,,0.0,
2019-09-03,776.775390625,97.73977661132812,2193.6279296875,224.06912231445312,1608.3521728515625,487.2265930175781,382.45465087890625,17417.06640625,20.17147445678711,399.1718444824219,780.0601806640625,100.9000015258789,2232.699951171875,230.5500030517578,1639.449951171875,491.70001220703125,390.8500061035156,17883.94921875,22.690000534057617,414.25,797.460205078125,103.75,2262.5,233.60000610351562,1659.0,502.79998779296875,394.8500061035156,18690.0,22.690000534057617,431.0,776.7001953125,100.5,2229.14990234375,228.64999389648438,1625.5,485.5,382.0,17780.0,22.690000534057617,408.0,781.2001953125,101.55000305175781,2229.14990234375,230.5,1625.5,501.6000061035156,385.95001220703125,18600.0,22.690000534057617,431.0,52366.0,394524.0,44.0,340842.0,697815.0,195892.0,717621.0,1193.0,0.0,81699.0
2019-09-04,779.1654052734375,103.21282196044922,2138.656982421875,221.68795776367188,1631.89697265625,454.1304626464844,374.4307556152344,17194.240234375,19.98478126525879,410.494140625,782.460205078125,106.55000305175781,2176.75,228.10000610351562,1663.449951171875,458.29998779296875,382.6499938964844,17655.150390625,22.479999542236328,426.0,790.1702270507812,107.05000305175781,2230.0,232.0,1671.0,494.0,392.29998779296875,18099.099609375,22.479999542236328,432.6499938964844,768.6002197265625,101.6500015258789,2158.39990234375,227.10000610351562,1592.050048828125,450.1000061035156,372.3999938964844,17534.349609375,22.479999542236328,414.0,780.0001831054688,101.75,2230.0,231.35000610351562,1648.0,493.5,392.29998779296875,17900.0,22.479999542236328,420.8999938964844,39704.0,1021326.0,110.0,512219.0,817587.0,465708.0,1296542.0,675.0,0.0,173709.0
2019-09-05,785.5882568359375,104.37523651123047,2132.17236328125,224.4578399658203,1607.9110107421875,466.5662841796875,381.6229248046875,17457.23828125,20.749324798583984,412.0840759277344,788.9102172851562,107.75,2170.14990234375,230.9499969482422,1639.0,470.8500061035156,390.0,17925.19921875,23.34000015258789,427.6499938964844,793.1401977539062,109.5,2197.800048828125,231.64999389648438,1666.199951171875,473.20001220703125,391.79998779296875,18140.900390625,23.34000015258789,442.5,776.7301635742188,106.19999694824219,2160.0,228.3000030517578,1633.5999755859375,460.0,383.1000061035156,17566.30078125,23.34000015258789,425.04998779296875,785.460205078125,107.0,2178.050048828125,228.89999389648438,1660.300048828125,460.0,383.1000061035156,17791.5,23.34000015258789,439.95001220703125,28791.0,1162862.0,52.0,146472.0,312286.0,169469.0,452389.0,954.0,2.0,250452.0
2019-09-06,778.836669921875,105.634521484375,2183.360595703125,227.32492065429688,1606.537353515625,481.0830078125,382.5525207519531,17492.298828125,20.358163833618164,404.6161804199219,782.1301879882812,109.05000305175781,2222.25,233.89999389648438,1637.5999755859375,485.5,390.95001220703125,17961.19921875,22.899999618530273,419.8999938964844,796.8001708984375,109.44999694824219,2237.800048828125,235.0,1654.800048828125,487.95001220703125,393.75,18106.400390625,22.90999984741211,430.04998779296875,778.0501708984375,106.94999694824219,2188.14990234375,230.1999969482422,1620.949951171875,460.5,382.3999938964844,17850.400390625,22.899999618530273,414.45001220703125,796.8001708984375,107.55000305175781,2191.89990234375,231.5,1645.0,470.8500061035156,389.29998779296875,18010.69921875,22.90999984741211,429.8999938964844,35551.0,645126.0,56.0,366826.0,426978.0,188351.0,675693.0,369.0,50.0,153923.0
2019-09-09,771.81640625,106.21572875976562,2308.6787109375,225.7698974609375,1596.2857666015625,499.5137939453125,376.33892822265625,17699.203125,20.091466903686523,404.66436767578125,775.0802001953125,109.6500015258789,2349.800048828125,232.3000030517578,1627.1500244140625,504.1000061035156,384.6000061035156,18173.650390625,22.600000381469727,419.95001220703125,794.3701782226562,110.8499984741211,2413.449951171875,234.89999389648438,1653.6500244140625,506.0,392.8999938964844,18244.5,22.600000381469727,425.0,771.6301879882812,108.80000305175781,2244.0,230.0,1617.0,473.8999938964844,381.20001220703125,17960.0,22.600000381469727,417.25,783.0001831054688,110.19999694824219,2244.0,234.0,1636.0,476.0,392.8999938964844,17960.0,22.600000381469727,420.0,183546.0,630476.0,213.0,254496.0,405327.0,371258.0,635977.0,2675.0,100.0,41370.0
2019-09-10,,,,,,,,,19.549171447753906,,,,,,,,,,21.989999771118164,,,,,,,,,,22.149999618530273,,,,,,,,,,21.649999618530273,,,,,,,,,,22.149999618530273,,,,,,,,,,0.0,
2019-09-11,770.8903198242188,104.5689697265625,2349.943359375,225.47833251953125,1585.88671875,525.9708251953125,376.4856872558594,17884.046875,19.798093795776367,413.43310546875,774.1502075195312,107.94999694824219,2391.800048828125,232.0,1616.550048828125,530.7999877929688,384.75,18363.44921875,22.270000457763672,429.04998779296875,784.7702026367188,111.3499984741211,2434.300048828125,236.4499969482422,1638.949951171875,533.0,391.0,18634.5,22.290000915527344,432.0,770.7001953125,107.25,2319.0,231.0500030517578,1606.4000244140625,500.25,382.5,18201.099609375,22.059999465942383,419.29998779296875,780.9002075195312,110.25,2347.14990234375,232.5,1629.0,506.0,389.0,18201.099609375,22.059999465942383,422.0,41414.0,419740.0,193.0,209380.0,464103.0,342811.0,1206799.0,1579.0,0.0,79105.0
2019-09-12,796.1634521484375,104.61740112304688,2340.16796875,228.68556213378906,1613.9442138671875,518.2418212890625,373.9414978027344,17708.21484375,20.215925216674805,412.13226318359375,799.5302124023438,108.0,2381.85009765625,235.3000030517578,1645.1500244140625,523.0,382.1499938964844,18182.900390625,22.739999771118164,427.70001220703125,821.4002075195312,110.1500015258789,2410.89990234375,236.1999969482422,1656.0,536.7000122070312,389.3999938964844,18598.80078125,22.739999771118164,434.0,774.3001708984375,107.05000305175781,2380.0,232.60000610351562,1613.0,519.5,380.20001220703125,18077.80078125,22.299999237060547,424.54998779296875,777.690185546875,108.3499984741211,2381.550048828125,232.8000030517578,1625.0,533.0,383.20001220703125,18449.0,22.399999618530273,434.0,70588.0,334061.0,25.0,293447.0,426448.0,191801.0,954743.0,441.0,0.0,218562.0
2019-09-13,804.6475830078125,105.29547882080078,2309.71044921875,232.13577270507812,1597.462890625,530.0336303710938,360.97613525390625,18188.583984375,20.135913848876953,412.3731994628906,808.0502319335938,108.69999694824219,2350.85009765625,238.85000610351562,1628.3499755859375,534.9000244140625,368.8999938964844,18676.150390625,22.649999618530273,427.95001220703125,820.3201904296875,109.4000015258789,2495.0,240.85000610351562,1655.0,536.7999877929688,379.79998779296875,18779.05078125,22.670000076293945,430.0,793.8302001953125,105.5,2350.0,233.5,1610.050048828125,516.0,365.20001220703125,17896.55078125,22.450000762939453,422.0,806.7902221679688,108.1500015258789,2495.0,236.10000610351562,1655.0,516.0,376.1000061035156,18235.19921875,22.450000762939453,427.70001220703125,55568.0,774854.0,40.0,972034.0,455745.0,241173.0,2097047.0,1434.0,0.0,167162.0
2019-09-16,835.7535400390625,105.97355651855469,2309.366455078125,233.01048278808594,1613.6009521484375,531.0740356445312,366.0155029296875,18947.052734375,20.420394897460938,411.2650146484375,839.2877197265625,109.4000015258789,2350.5,239.75,1644.800048828125,535.9500122070312,374.04998779296875,19454.94921875,22.969999313354492,426.79998779296875,940.5752563476562,113.3499984741211,2400.0,241.0,1659.5,542.4500122070312,381.95001220703125,19694.599609375,23.040000915527344,430.6000061035156,825.8251953125,108.80000305175781,2301.0,236.35000610351562,1615.300048828125,524.9500122070312,363.20001220703125,18439.94921875,22.649999618530273,423.8999938964844,896.250244140625,111.0,2397.5,237.5500030517578,1618.3499755859375,534.5999755859375,366.0,18676.0,22.920000076293945,430.0,223558.0,1364972.0,53.0,1122521.0,363401.0,233372.0,1683232.0,1067.0,0.0,991639.0
2019-09-17,847.7776489257812,104.5689697265625,2204.288330078125,233.20484924316406,1571.0240478515625,498.8201599121094,362.6396179199219,18911.849609375,20.473735809326172,268.1220703125,851.3627319335938,107.94999694824219,2243.550048828125,239.9499969482422,1601.4000244140625,503.3999938964844,370.6000061035156,19418.80078125,23.030000686645508,278.25,862.2752075195312,112.44999694824219,2351.0,245.0,1647.0,536.4500122070312,378.6000061035156,19750.0,23.110000610351562,278.25,827.2501831054688,107.55000305175781,2230.10009765625,238.60000610351562,1598.0,501.04998779296875,367.1000061035156,19023.099609375,23.030000686645508,265.0,846.0001831054688,110.1500015258789,2351.0,240.5500030517578,1646.050048828125,535.0,371.25,19750.0,23.09000015258789,265.0,90655.0,1763349.0,82.0,1048013.0,486724.0,203788.0,908245.0,1626.0,0.0,21751.0
