Date,ASIANPAINT.NS,BAJFINANCE.NS,HDFC.NS,KOTAKBANK.NS,MARUTI.NS,RELIANCE.NS,TCS.NS,TITAN.NS,UPL.NS,WIPRO.NS,NSE Index
19-10-2018,1235.400024,2140.5,1660.25,1198.949951,6756.450195,1090.95874,1913.199951,788.7000122,429.5666809,242.3625641,10405.84961
22-10-2018,1200.400024,2115.350098,1658.300049,1164,6812.200195,1052.671753,1903,774.7999878,422.4333191,241.6500549,10152.59961
23-10-2018,1138.449951,2083.350098,1686.75,1174.449951,6771.299805,1044.796387,1843.650024,778.2000122,410.2333374,231.825058,10278.15039
24-10-2018,1186.900024,2311.800049,1741.449951,1177.099976,6768.299805,1035.93042,1848.5,791.5999756,415.2000122,231.6000519,10135.04981
25-10-2018,1200.050049,2335,1694.449951,1185.800049,6723.200195,1021.120789,1853,791.25,399.6333313,238.9125519,10122.34961
26-10-2018,1190.300049,2338.899902,1702.099976,1158.599976,6717.299805,1035.088379,1799.099976,806.9000244,415.1333313,240.450058,10078.09961
29-10-2018,1196.050049,2380.449951,1698.400024,1138.099976,6798.700195,1077.585571,1871,829.75,421.0666809,247.125061,10239.40039
30-10-2018,1196.300049,2356.350098,1671.900024,1123.800049,6697,1047.074829,1894.800049,830.5,424.5333252,245.625061,10209.54981
31-10-2018,1230.400024,2382.550049,1769.25,1119.150024,6616.399902,1051.284912,1938.150024,844.5999756,449.5666809,248.4000549,10441.7002
01-11-2018,1217.800049,2418.100098,1762,1109.550049,6711.75,1046.331787,1935.75,854.4500122,463.9333191,247.2375641,10462.29981
02-11-2018,1247,2383.300049,1824.400024,1133.199951,7135.450195,1064.806641,1913.449951,871,474.2999878,238.8000641,10558.75
05-11-2018,1244.050049,2359.399902,1792.900024,1129.449951,7177.25,1080.062134,1890.849976,863.7000122,482.8666687,243.075058,10552
06-11-2018,1238.5,2339.75,1805.900024,1125.300049,7075,1093.732544,1932.699951,846.25,481.2666626,243.6750641,10614.4502
07-11-2018,1250.949951,2348.399902,1815.849976,1134.300049,7127.899902,1100.270508,1942.150024,850.1500244,486.3999939,244.012558,10614.7002
09-11-2018,1295.599976,2375.350098,1816.099976,1135.550049,7283.5,1083.182495,1909.199951,847.6500244,493.3333435,243.637558,10607.79981
12-11-2018,1278.800049,2277.600098,1795.900024,1153.699951,7087.799805,1069.858765,1914.849976,894.75,488.7999878,242.512558,10451.90039
13-11-2018,1284.900024,2285,1824.699951,1165.900024,7150.450195,1089.126221,1934.949951,897.5,491.0333252,244.6125641,10634.90039
14-11-2018,1320.550049,2293.949951,1839.150024,1129.900024,7369.049805,1087.640259,1880.650024,892.2000122,506.8333435,243.4125671,10580.59961
15-11-2018,1318.300049,2341.300049,1853.599976,1162.25,7478.299805,1086.550537,1872.849976,920.7999878,509.1000061,242.3625641,10644
16-11-2018,1321.300049,2402.100098,1889,1168.599976,7341.200195,1116.813721,1886.599976,921.3499756,514.5666504,244.6500549,10731.25
19-11-2018,1312.150024,2360.949951,1899.349976,1175.25,7411.649902,1139.201538,1902.449951,920.5499878,516.7999878,249.637558,10740.09961
20-11-2018,1306.849976,2380.100098,1876.800049,1169.949951,7333.950195,1126.719849,1878.25,915.4500122,506.1333313,240.9750671,10670.9502
21-11-2018,1324.199951,2430.550049,1868.150024,1176.699951,7424.5,1102.449829,1812,926.5499878,519.5,235.6125641,10612.65039
22-11-2018,1314.400024,2381.5,1873.699951,1170.599976,7411.100098,1092.494263,1812.550049,915.75,518.8666382,230.325058,10568.29981
26-11-2018,1349.5,2394.600098,1884.650024,1170.550049,7554.700195,1099.329468,1846.099976,916.4000244,515.4000244,238.8375549,10621.4502
27-11-2018,1339.599976,2435.449951,1901.699951,1173.550049,7647.600098,1117.606201,1890.25,914.2999878,512.3666382,234.0375519,10708.75
28-11-2018,1324.25,2412.550049,1928,1160.25,7574.200195,1141.82666,1983.900024,922.9500122,514.5666504,232.7250519,10808.7002
29-11-2018,1350.300049,2506.5,1956.300049,1212.949951,7546.75,1157.527832,1960.550049,931.4000244,519.4000244,236.1750641,10892.09961
30-11-2018,1345.949951,2537.699951,1989,1233.949951,7661.600098,1156.58667,1968.25,927.0999756,505.2000122,243.4875641,10930.7002
03-12-2018,1338.699951,2508.649902,1980.75,1226.099976,7779.950195,1145.590942,1982.400024,936.25,488.3999939,246.187561,10877.09961
04-12-2018,1329.449951,2543.550049,1939.449951,1225.300049,7721.649902,1141.479858,2010.849976,923.7999878,500.9666748,251.2125549,10820.4502
05-12-2018,1329.5,2494.100098,1973.300049,1211.5,7554.049805,1144.303101,2006.75,920.25,499.6000061,252.3375702,10718.15039
06-12-2018,1295.099976,2432.399902,1945.800049,1180.25,7209.700195,1113.098877,1992.699951,905.75,497.8666687,248.7375641,10644.79981
07-12-2018,1318.650024,2486.350098,1951.349976,1279.650024,7313.950195,1123.153687,1995.199951,916.5999756,505.1333313,249.9750671,10508.7002
10-12-2018,1274.199951,2395.550049,1906.5,1198.349976,7350.5,1080.012573,1975.800049,907.0999756,497.7000122,244.950058,10350.04981
11-12-2018,1323.599976,2426.75,1905.25,1218.699951,7305.350098,1087.244019,2000,933.1500244,498.6333313,246.000061,10591
12-12-2018,1330.900024,2493.949951,1940.199951,1237.150024,7471.850098,1100.072388,2016.800049,929.9500122,526.7000122,247.5375671,10810.75
13-12-2018,1320.199951,2489.100098,1942.050049,1264.400024,7670.5,1096.654785,1982.599976,944.1500244,515.6333618,253.9875641,10784.5
14-12-2018,1340.949951,2486.350098,1904.099976,1255.949951,7662.149902,1101.75647,1989.75,931.5,509.8333435,249.825058,10853.2002
17-12-2018,1335.849976,2474.399902,1960.349976,1222.449951,7734.049805,1119.290283,1994.300049,935.2999878,512.0333252,254.700058,10850.90039
18-12-2018,1355.699951,2532.199951,1952,1237.099976,7772.350098,1125.729248,1987.849976,933,495.7666626,251.2875671,10930.54981
19-12-2018,1400.25,2596.899902,1981.699951,1225.650024,7936,1126.125488,1968.449951,929.2000122,503.7999878,255.5250702,10885.2002
20-12-2018,1425.800049,2591.399902,1974.699951,1236.300049,7807.049805,1117.853882,1954.050049,926.75,513.333313,249.937561,10944.25
21-12-2018,1388.199951,2591.25,1948.599976,1227.199951,7536.299805,1089.869141,1895.800049,900.0499878,490.4333191,241.575058,10780.90039
24-12-2018,1357.050049,2564.899902,1902.150024,1238.5,7529.149902,1078.922852,1918.5,879.8499756,490.9666748,245.0250549,10635.4502
26-12-2018,1363,2567.399902,1933.349976,1248.150024,7569.100098,1088.036499,1889.199951,889.1500244,500.1333313,244.6125641,10817.90039
27-12-2018,1372.5,2587.149902,1948.849976,1240.25,7499.950195,1109.681274,1908.949951,887.6500244,499.7666626,245.5875549,10820.9502
28-12-2018,1366,2634.800049,1979.949951,1241.349976,7505.549805,1114.981079,1896.050049,922.7000122,505.6000061,247.5375671,10913.2002
31-12-2018,1373.050049,2645.149902,1968.349976,1256.5,7465.5,1110.721436,1893.050049,931,505.5,248.137558,null
01-01-2019,1371.550049,2656.850098,2009,1250.449951,7476.799805,1110.473877,1902.800049,928,502.3333435,244.9875641,10868.84961
02-01-2019,1383.300049,2614.050049,1980.650024,1240.599976,7267.850098,1096.010864,1923.300049,932.1500244,504.3333435,244.1625671,10796.79981
03-01-2019,1388.300049,2586.199951,1936.849976,1235.25,7203.950195,1082.489136,1899.949951,931.2000122,497.7666626,244.125061,10699.7002
04-01-2019,1385.849976,2576.050049,1972.599976,1247.949951,7234.5,1088.33374,1876.849976,928.4500122,504.2666626,243.3375549,10804.84961
07-01-2019,1396,2553.600098,1972.900024,1246.599976,7362.049805,1094.376465,1897.900024,944.0499878,509.1666565,243.187561,10786.25
08-01-2019,1401.25,2537.050049,1958.949951,1228.900024,7439.5,1094.277344,1893.550049,946.1500244,501.4666748,244.1625671,10862.40039
09-01-2019,1402,2524.350098,1994.949951,1238.25,7492.899902,1100.320068,1886.949951,952.9500122,509.8666687,246.750061,10859.34961
10-01-2019,1396.349976,2514.649902,1980.099976,1219.550049,7391.600098,1097.100586,1888.550049,966.7000122,515.4000244,244.312561,10834.75
11-01-2019,1403.650024,2514.199951,1991.400024,1223.199951,7320.5,1087.739258,1842.550049,959.2999878,522.2999878,246.5250549,10807
14-01-2019,1388.599976,2544.800049,1969.199951,1211.75,7408.700195,1086.501099,1813.25,957.5,513.5999756,234.4125519,10777.54981
15-01-2019,1405.949951,2604.199951,1992.150024,1213.400024,7355.149902,1119.042603,1867.800049,968.2999878,517.2999878,247.3500671,10899.65039
16-01-2019,1389.75,2569.850098,1975,1202.75,7310.25,1125.233887,1870.150024,961.2000122,510.7333374,252.4125671,10920.84961
17-01-2019,1389.599976,2535.899902,2004.550049,1219.949951,7336.25,1123.797485,1894.300049,961.5499878,512.7000122,251.5500641,10914.84961
18-01-2019,1400.449951,2542.899902,2006.849976,1240.199951,7357.950195,1173.229004,1900.650024,960.9500122,510.7000122,259.6125488,10919.34961
21-01-2019,1422.099976,2594.199951,2004.449951,1267.599976,7208.399902,1226.078003,1908.699951,962.75,512.7666626,253.3500671,10949.79981
22-01-2019,1406.949951,2621.899902,1979.400024,1291.75,7068.850098,1223.552002,1901.900024,982.6500244,508.8666687,259.875061,10931.04981
23-01-2019,1396.550049,2634.350098,1958.25,1276.5,7045.399902,1214.785034,1875.599976,962.1500244,508.5666809,263.6625671,10844.04981
24-01-2019,1401.849976,2635.649902,1971.099976,1267.75,7040.600098,1235.73645,1901.550049,969.6500244,498.2333374,263.812561,10859.75
25-01-2019,1372.150024,2599.550049,1977.800049,1266.150024,6513.399902,1234.300049,1920.800049,978,502.0666809,265.0875549,10792.4502
28-01-2019,1379.5,2458.5,1946.900024,1260.449951,6511.049805,1218.004517,1955,958.6500244,506.7000122,266.3625793,10653.7002
29-01-2019,1393.300049,2515.550049,1922.300049,1251.400024,6526.950195,1199.281982,1982.75,966.0999756,506.8666687,269.5500793,10702.25
30-01-2019,1390.400024,2595.5,1885.800049,1222.199951,6548.25,1184.472412,1981.400024,968.9000244,511.5666809,272.437561,10690.54981
31-01-2019,1412.599976,2574.850098,1922.349976,1255.75,6641.149902,1215.627075,2014.099976,995.7999878,524.333313,276.9000549,10851.34961
01-02-2019,1457.199951,2628.399902,1961.25,1255.699951,6962.299805,1238.213013,2029.949951,991.5499878,519.9000244,278.6625671,10876.75
04-02-2019,1446.349976,2594.449951,1978.5,1272.199951,6988.200195,1278.778442,2050.25,1025.75,513.9333496,278.437561,10908.65039
05-02-2019,1450.349976,2603.600098,1981.400024,1279.150024,7093.600098,1279.422363,2044.550049,1066.699951,530.6333618,276.3375549,10965.09961
06-02-2019,1469.400024,2711.25,1987.949951,1279.5,7183.399902,1297.946777,2074.800049,1059.050049,536.833313,279.1500549,11070.4502
07-02-2019,1472.449951,2696.600098,1969.650024,1284.550049,7302.549805,1278.283203,2082.899902,1056.800049,539.333313,280.2000732,11023.5
08-02-2019,1448.800049,2707.149902,1944.650024,1299.400024,7134.25,1265.702393,2061.399902,1053.25,541.4666748,279.5250549,10930.90039
11-02-2019,1437.099976,2657.199951,1948.199951,1301.550049,7177.899902,1241.481934,2065.899902,1056.400024,537.2333374,279.7875671,10879.7002
12-02-2019,1452.099976,2621.800049,1905.050049,1298.650024,7162.5,1244.602417,2051.600098,1066.25,530.7999878,281.250061,10786.09961
14-02-2019,1399.199951,2609.199951,1900.699951,1286.800049,7017.5,1212.704712,2044.599976,1042.25,547.3666382,281.3250732,10780.25
15-02-2019,1393.599976,2561.100098,1874.900024,1283.650024,6930.049805,1232.764648,2029.699951,1039,545.5666504,282.0750732,10738.65039
18-02-2019,1380.050049,2549.449951,1874.849976,1277.050049,6842.700195,1208.643311,1970.300049,1027.349976,547.9000244,281.7000732,10636.7002
19-02-2019,1377.849976,2559.800049,1853.449951,1280.449951,6804.549805,1204.680786,1904.800049,1028.800049,544.2999878,272.5875549,10655.4502
20-02-2019,1396.900024,2606.149902,1870.5,1289.75,6849.899902,1222.759521,1914.75,1032.75,548.5,279.1500549,10744.09961
21-02-2019,1397.800049,2654.699951,1891.449951,1289.150024,6801.549805,1235.19165,1914.199951,1042.5,550.833313,280.9125671,10782.7002
22-02-2019,1397.800049,2640.399902,1887.400024,1237.900024,6912.399902,1220.778198,1925.650024,1041.599976,551.5666504,284.062561,10813.25
25-02-2019,1398.25,2657.75,1894.5,1240.949951,6924.899902,1220.72876,1985.150024,1043,565.0999756,289.0500793,10775.29981
26-02-2019,1402,2657.75,1853.650024,1236.150024,6904.299805,1208.79187,2038.699951,1038.349976,570.0333252,290.7375793,10881.2002
27-02-2019,1405.699951,2642,1841,1216.150024,6968.5,1212.011353,2058.100098,1016.25,579.5333252,280.8000793,10865.7002
28-02-2019,1405.199951,2649,1841.199951,1213.099976,6829.700195,1219.490479,1983.449951,1025.199951,585.0666504,276.6750793,10842.65039
01-03-2019,1392.349976,2660.75,1859.449951,1225.949951,6935.149902,1214.537354,1995.400024,1021.349976,579.833313,281.7750549,10864.84961
05-03-2019,1403.849976,2695.149902,1860,1240.449951,7117.75,1226.028442,1988.099976,1035,583.666687,272.7000732,11024.84961
06-03-2019,1393.699951,2766.699951,1885.199951,1241.300049,7056.899902,1252.923584,1999.599976,1055.949951,584.9000244,277.4500122,11077.9502
07-03-2019,1395.449951,2734.800049,1880.199951,1237.199951,7029.049805,1258.322388,2013.300049,1043.300049,581.3666382,268.8500061,11038.84961
08-03-2019,1382.349976,2768.300049,1884.050049,1238.900024,6967.700195,1255.201904,2022.699951,1053.199951,587.833313,257.7000122,11068.75
11-03-2019,1419.800049,2791.050049,1897.550049,1249.550049,7081.899902,1291.854492,2014.800049,1069.199951,597.7999878,259.75,11231.34961
12-03-2019,1428.099976,2753.050049,1930,1263.349976,7157.200195,1318.848633,2012.449951,1086.449951,598.8666382,261.3500061,11326.2002
13-03-2019,1428.300049,2828.149902,1950.650024,1261.25,7091.049805,1334.648804,2000.5,1078.300049,607.4666748,257.8999939,11382.5
14-03-2019,1434.75,2808.100098,1956.949951,1268.949951,7086.299805,1328.952881,1987.400024,1086.349976,602.5,256.8500061,11376.84961
15-03-2019,1432.550049,2860.75,1974.650024,1325.150024,7084,1309.239746,2039.949951,1097.25,615.6333618,263.4500122,11473.84961
18-03-2019,1445.599976,2929.550049,1962.400024,1343.650024,6894,1337.373047,2022.800049,1099.800049,618.0666504,257.6000061,11500.29981
19-03-2019,1453.900024,2920.899902,1967.849976,1347.75,6825.200195,1363.624146,2022.800049,1109.050049,620.8666382,257.4500122,11553.34961
20-03-2019,1456.150024,2868.600098,1987.550049,1351.599976,6673.549805,1362.534546,2015.050049,1102.349976,623.5999756,261.5499878,11549.2002
22-03-2019,1471.25,2836.649902,1981.550049,1336.25,6552.700195,1329.151001,2005.650024,1102.550049,623.2999878,260.5499878,11395.65039
25-03-2019,1457.550049,2849.800049,1945.650024,1308.650024,6522.600098,1312.013428,1984.25,1100.099976,608.4666748,256.5,11375.2002
26-03-2019,1485.050049,2934.350098,1946.300049,1342.949951,6585.700195,1354.411499,1982.650024,1115.75,602.2000122,255,11531.4502
27-03-2019,1472.050049,2945.25,1919.900024,1332.849976,6518,1336.580566,1967.900024,1116.5,601.2666626,254.5500031,11463.65039
28-03-2019,1497,2995.850098,1944.449951,1340.75,6596.25,1347.229614,2000.300049,1134.25,619.3666382,254.75,11665.2002
01-04-2019,1492.75,3001.449951,1959.650024,1339.400024,6840.700195,1378.780518,2031.650024,1120.349976,622.8666382,261.6499939,11711.54981
02-04-2019,1519.300049,3055.199951,1995.949951,1339.449951,6889.700195,1376.650757,2079.300049,1111.900024,618.0666504,261.6499939,11735.29981
03-04-2019,1497.599976,3046,2013.099976,1334.199951,7072.899902,1362.286865,2079.300049,1100.5,616.166687,261.6499939,11660.2002
04-04-2019,1519,3039.449951,2042.050049,1322.900024,7113.100098,1340.344849,2014.5,1106.099976,621,259.0499878,11638.40039
05-04-2019,1514.449951,3114.199951,2059.199951,1335.949951,7107.700195,1341.18689,2048.300049,1106.400024,627.333313,262.1000061,11704.34961
08-04-2019,1496.349976,3024.100098,2054.899902,1343.25,7129.450195,1316.768311,2070.75,1104.400024,631.2000122,263.7000122,11612.04981
09-04-2019,1444.849976,3008.699951,2069.149902,1341.449951,7216.549805,1321.919556,2091.5,1098.550049,629.7666626,273.7999878,11646.84961
10-04-2019,1409.849976,2998.350098,2029.25,1349.900024,7186.350098,1318.898193,2040.25,1100.199951,617.2999878,281,11592.54981
11-04-2019,1423.150024,3047.850098,2022.800049,1343.199951,7187.850098,1334.153564,2019.5,1105.050049,615.0333252,281.2999878,11612.84961
12-04-2019,1438.650024,3008.800049,2024.949951,1343.449951,7342.850098,1330.488281,2014.5,1097,617.2000122,283.3999939,11667
15-04-2019,1431.550049,3022.25,2014.25,1373.849976,7352.5,1327.56604,2113.300049,1090.150024,619.833313,287.7000122,11736.2002
16-04-2019,1459,3032.5,2026.699951,1386.400024,7458.549805,1331.132202,2131.800049,1120.050049,622.5999756,280.8999939,11856.15039
18-04-2019,1469.599976,3014.449951,2003.75,1369.650024,7447.450195,1372.935913,2150.050049,1125.400024,622.7000122,284.7999878,11727.04981
22-04-2019,1443.349976,2991.25,1953.900024,1356.699951,7321.25,1332.717163,2161.449951,1123.699951,624.8666382,288.25,11612.9502
23-04-2019,1431,3035.050049,1934.699951,1355.349976,7048.899902,1351.043457,2155.050049,1129.550049,628.5,291.1000061,11601.5
24-04-2019,1450.050049,3093.050049,1980.400024,1366.75,7016.700195,1376.452637,2183.449951,1149.150024,632.1333618,293.0499878,11735.7002
25-04-2019,1447.949951,3081,1955.150024,1360.400024,6905.25,1359.513184,2195,1141.300049,643.4000244,295.2000122,11683.75
26-04-2019,1448.75,3096.850098,1977.400024,1379.25,6842.850098,1379.721558,2238.550049,1137.5,646.9000244,294.7999878,11748.75
30-04-2019,1463.150024,3095.949951,1995.050049,1386.550049,6666.399902,1379.721558,2260.350098,1158.550049,646.0999756,298.5499878,11725.54981
02-05-2019,1436.599976,3131.75,2017.400024,1406.349976,6683.25,1391.856567,2215.399902,1138.150024,642.5999756,293.6499939,11722.59961
03-05-2019,1438.550049,3111.850098,2006.400024,1417.800049,6710,1395.62085,2132,1145.050049,646.9000244,290.8999939,11605.79981
06-05-2019,1412.800049,3034.300049,1965.449951,1410.400024,6709.649902,1371.895752,2157.850098,1082.849976,633.2000122,290.8500061,11651.5
07-05-2019,1387.800049,3017.050049,1966.300049,1408.150024,6702,1330.884521,2151.949951,1086.5,634.0999756,293.8500061,11478.7002
08-05-2019,1385.699951,2921.300049,1930.75,1402.199951,6650.149902,1287.248169,2152.850098,1088.699951,641.0999756,290.8500061,11322.40039
09-05-2019,1354.199951,2971.350098,1914.599976,1385.5,6624.950195,1244.651978,2172.550049,1104.449951,632.5999756,291.0499878,11314.15039
10-05-2019,1341.050049,2922.850098,1931.699951,1398.150024,6631.600098,1239.401733,2135.800049,1132.099976,639.333313,290.3500061,11258.7002
13-05-2019,1332.5,2931.850098,1952.900024,1389.349976,6543.75,1220.481079,2128.75,1144.699951,635.4333496,289.1000061,11151.65039
14-05-2019,1320.25,2881.850098,1965.199951,1382.949951,6576.200195,1248.61438,2092.350098,1154.75,636.7333374,284.6000061,11271.7002
15-05-2019,1305.949951,3002.75,1944.949951,1395.800049,6493.75,1245.097778,2095.399902,1163,646.333313,283,11180.34961
16-05-2019,1304.400024,3110.050049,1942.099976,1413.150024,6479.649902,1253.468384,2108.75,1186.449951,647.2333374,285.3500061,11261.90039
17-05-2019,1320,3301.100098,1993.650024,1460,6706.850098,1255.499146,2095.449951,1190.5,647.0999756,286.3999939,11651.90039
20-05-2019,1373.949951,3407.550049,2122.5,1502.550049,7084.600098,1313.449829,2143.949951,1231.650024,679.2333374,290.25,11863.65039
21-05-2019,1357.75,3433.300049,2114.5,1487.900024,6875.350098,1327.219238,2109.75,1244.400024,666.5666504,286.8999939,11727.9502
22-05-2019,1368.449951,3448.899902,2138.800049,1495.25,6899.799805,1327.813599,2081.75,1241.099976,676.4333496,283.1000061,11901.29981
23-05-2019,1367.75,3377.75,2114.399902,1499.75,6929.25,1321.374634,2054.050049,1220.25,674.7999878,282.2000122,11748
24-05-2019,1384.5,3467.899902,2123.399902,1511.699951,7093.149902,1324.296997,2048,1219.900024,680.5666504,282.8999939,11855.5
27-05-2019,1366.849976,3449,2165.300049,1529.400024,7068.450195,1298.343018,2055.149902,1240.949951,682.9666748,280.5,11958.34961
28-05-2019,1364.349976,3409.800049,2147.850098,1511,7054.649902,1311.319946,2073.75,1231.550049,677.0333252,282.9500122,11905.79981
29-05-2019,1358.25,3409.25,2147.449951,1513.900024,6891.450195,1300.720459,2107.550049,1234.650024,664.666687,285.7000122,11865.29981
30-05-2019,1374.599976,3481.649902,2184.399902,1535.349976,6867.700195,1317.263672,2146.300049,1240.599976,670.5666504,288,11999.79981
31-05-2019,1407.300049,3467.100098,2182.649902,1522.150024,6869.850098,1317.659912,2196.550049,1235.75,665.9666748,286.3999939,11953.75
03-06-2019,1459.25,3511.050049,2230.449951,1531.25,7022.899902,1347.427734,2242.300049,1266.25,671.4000244,291.2999878,12052.65039
04-06-2019,1421.5,3531.149902,2223.949951,1531.349976,7051.799805,1338.958008,2183.100098,1248,673.9666748,293.75,12039.79981
06-06-2019,1428.550049,3452.949951,2183.449951,1514.25,6988.700195,1314.88623,2166.100098,1269.449951,674.7999878,291.5,11865.2002
07-06-2019,1418.349976,3509.449951,2210.850098,1511.800049,6948.25,1302.553101,2181.75,1268.949951,679.6333618,295.0499878,11934.90039
10-06-2019,1422.599976,3519.600098,2194.050049,1502.599976,6969.950195,1306.763184,2231.5,1277,677.5999756,297.1000061,11959.84961
11-06-2019,1425.5,3551.850098,2189.850098,1507.699951,6978.299805,1316.669312,2252.800049,1284.949951,689.666687,297.7000122,11962.4502
12-06-2019,1425.449951,3505.850098,2181.949951,1483.5,6852,1319.641113,2260.899902,1288.849976,680.5,298,11873.90039
13-06-2019,1429.449951,3544.5,2197.5,1504,6784.700195,1314.787109,2254.100098,1295.449951,670,298.3999939,11910.09961
14-06-2019,1412.75,3518.399902,2185.850098,1473.849976,6747.399902,1305.178223,2254.5,1281.900024,670.666687,298.7999878,11844
17-06-2019,1401.949951,3466.5,2173,1460.349976,6581.649902,1270.259155,2249.199951,1256.050049,663.2999878,299.1499939,11677.04981
18-06-2019,1380.050049,3509.300049,2153,1461.849976,6439,1268.971436,2250.850098,1257.5,666.4666748,298,11744.4502
19-06-2019,1381.150024,3525.5,2175.399902,1497.800049,6424.649902,1265.355713,2259.899902,1275.099976,633.5333252,294.0499878,11653.65039
20-06-2019,1392.050049,3582.550049,2199.25,1518.349976,6616.75,1284.573486,2277.949951,1306.599976,580.166687,286.9500122,11827.59961
21-06-2019,1383,3565.850098,2140.800049,1489.800049,6417.25,1267.485474,2249.850098,1292.349976,593.4000244,285.8500061,11725.79981
24-06-2019,1376.150024,3545.350098,2148.899902,1470.599976,6459.899902,1250.546021,2275.5,1300.050049,624.3666382,283.8999939,11681
25-06-2019,1363.099976,3579.850098,2172.800049,1483.900024,6522.5,1283.682007,2267.800049,1318.150024,623.2999878,285.2999878,11768.15039
26-06-2019,1359.949951,3627.949951,2168.100098,1490.599976,6480.299805,1281.997925,2254.199951,1309.050049,638.9666748,286.1499939,11860.84961
27-06-2019,1361.400024,3642.199951,2195.449951,1481.599976,6486.700195,1262.185791,2252.550049,1329.199951,629,282.1000061,11861.15039
28-06-2019,1358.150024,3681.100098,2192.100098,1477.099976,6534.649902,1241.333374,2227.199951,1334.699951,624.9666748,280.5,11839.90039
01-07-2019,1353.849976,3699,2245.899902,1481.199951,6507.850098,1256.935547,2239.550049,1323.199951,632.1333618,282,11890.29981
02-07-2019,1345.75,3711.100098,2281.25,1471.5,6560,1266.494873,2252.100098,1324,656.1500244,284.25,11932.15039
03-07-2019,1352,3715.399902,2277.199951,1475,6533.799805,1270.506836,2237.649902,1328.449951,651.7999878,282.8500061,11928.79981
04-07-2019,1359.699951,3732.5,2280.25,1497.800049,6544.450195,1271.943237,2242.649902,1290.349976,698.3499756,283.8500061,11964.75
05-07-2019,1358.699951,3719.149902,2278.899902,1517.199951,6360,1251.487183,2163.100098,1278.099976,665.7999878,271.8500061,11770.40039
08-07-2019,1340.25,3413.300049,2259.949951,1475.300049,6038.700195,1240.293213,2175.399902,1252.449951,662.0999756,266.8999939,11531.59961
09-07-2019,1321,3603.100098,2232.800049,1462.849976,5945.450195,1268.079834,2133.350098,1098.949951,640.0499878,265.5,11536.15039
10-07-2019,1322.949951,3429.050049,2227.75,1475.849976,5927.899902,1266.841553,2108.199951,1101.199951,634.8499756,266.9500122,11561.4502
11-07-2019,1332.449951,3451.050049,2261.899902,1484.949951,6031.200195,1269.516235,2102.550049,1097,631.25,267.75,11601.15039
12-07-2019,1361.949951,3377.5,2257.800049,1483.650024,5971.450195,1268.476074,2107.600098,1101.199951,630.0499878,258.9500122,11614.75
15-07-2019,1353.150024,3412.100098,2265.350098,1508.099976,6079.700195,1264.117432,2145.699951,1089.400024,647.4000244,259.8999939,11596.65039
16-07-2019,1372.300049,3448.699951,2277.550049,1501.449951,6158.049805,1280.858765,2106,1114.75,641.9000244,260,11670.75
17-07-2019,1395.900024,3463.300049,2286.699951,1534.599976,6075.700195,1269.813477,2117.25,1109.900024,659.75,259.6000061,11675.59961
18-07-2019,1384.949951,3467.649902,2345.149902,1538.25,5882.350098,1250.001221,2065.949951,1080,654.75,269.1000061,11627.9502
19-07-2019,1369.099976,3323.100098,2303.550049,1498.900024,5769.100098,1237.271851,2076.949951,1091.050049,643.4500122,264.7000122,11392.84961
22-07-2019,1404.199951,3246.600098,2186.899902,1454.300049,5912.5,1268.476074,2109.899902,1085.550049,638.8499756,264.7999878,11372.25
23-07-2019,1429.349976,3276.899902,2138.5,1494,5873.75,1261.591431,2112.449951,1099.150024,645.1500244,264.5,11322.4502
24-07-2019,1483.400024,3173.550049,2184.25,1497.199951,5768,1247.2771,2096.800049,1087.400024,617.0499878,264.2000122,11290.40039
25-07-2019,1495.849976,3046.5,2195.350098,1485.050049,5756.75,1219.936279,2127.899902,1090.449951,604.3499756,262.25,11247.4502
26-07-2019,1526.449951,3264.600098,2165.75,1511.849976,5805.649902,1202.402466,2109.050049,1106.400024,601.5499878,263.6000061,11307.5
29-07-2019,1513.25,3252.649902,2149,1502.5,5561.25,1199.579224,2130,1078.900024,584.5499878,262.3999939,11213.7002
30-07-2019,1508.75,3249.949951,2127.25,1498.699951,5507.149902,1169.811401,2179.149902,1079.199951,573.7000122,262.2999878,11034.04981
31-07-2019,1521.099976,3252.050049,2121.800049,1519.550049,5469.700195,1155.29895,2205.699951,1056.349976,595.25,265.2999878,11060.2002
01-08-2019,1504.699951,3222.100098,2086.800049,1495.800049,5572.600098,1169.16748,2180.050049,1057.300049,576.7999878,270.3999939,10930.29981
02-08-2019,1545.199951,3237.899902,2124.800049,1507.599976,5689.350098,1173.229004,2205.300049,1064.699951,573.5,263.6499939,10895.79981
05-08-2019,1525.400024,3160.050049,2152.350098,1460.099976,5670.350098,1132.613892,2248.600098,1036.800049,540.9500122,262,10815.40039
06-08-2019,1565.849976,3272.25,2189.899902,1485.300049,5833.299805,1117.705322,2214.899902,1046.699951,549.3499756,258.8999939,10958.09961
07-08-2019,1559.199951,3265.800049,2175.199951,1476.300049,5775,1098.982788,2213.449951,1028.449951,532.7999878,262.5499878,10899.2002
08-08-2019,1565.900024,3334.699951,2182.300049,1502.75,5902.25,1141.529419,2258.100098,1041.099976,532.8499756,265.75,11087.90039
09-08-2019,1575.5,3419.699951,2211.649902,1532.099976,6099.899902,1151.187866,2246.25,1067,533.4500122,263.5,11139.40039
