Date,AXISBANK.BO,BEL.BO,FINCABLES.BO,HDFC.BO,HDFCBANK.BO,RELIANCE.BO,SBILIFE.BO,SKFINDIA.BO,SPICEJET.BO,TCS.BO,BSE Index
27-08-2019,682.5499878,103.6500015,368.7999878,2176.399902,1129.699951,1275.099976,834.25,1857.599976,129.6999969,2237,36387.68
28-08-2019,678.0999756,103.8499985,361.6000061,2187.399902,1123.949951,1263.050049,828.2000122,1843.449951,129.1499939,2239.649902,37363.95
29-08-2019,660.9500122,104.6999969,363,2128.550049,1113.800049,1242.199951,835,1863.050049,127.9000015,2233.300049,37658.48
30-08-2019,663.75,102.8499985,367.3500061,2166.5,1114.449951,1248.349976,838.0499878,1855.849976,132.8000031,2258.050049,37655.77
03-09-2019,645.3499756,100.9000015,362.25,2089.550049,1104.675049,1205.900024,811.7999878,1846.599976,128.0500031,2252.25,37381.8
04-09-2019,646.9500122,106.5500031,363.3500061,2099.800049,1123.775024,1201.550049,826.0499878,1875.599976,130.4499969,2246.100098,37222.26
05-09-2019,649.25,107.75,366.5,2043.699951,1117.349976,1198.300049,831.2000122,1878.550049,130.1499939,2215.800049,37181.76
06-09-2019,671,109.0500031,370,2041.949951,1122.574951,1222.5,835,1879.300049,129.8999939,2197.649902,36575.24
09-09-2019,671.5999756,109.6500015,372.8500061,2064.5,1124.099976,1222.099976,807.9000244,1887.900024,129.0500031,2183.300049,36821.71
11-09-2019,681.7000122,107.9499969,373.25,2071.75,1124.425049,1234.099976,798.75,1882.599976,128.75,2153.949951,36785.59
12-09-2019,662.7999878,108,379.4500122,2082.850098,1135.150024,1210.349976,791.9000244,1898.849976,133,2133.850098,36969.48
13-09-2019,674.3499756,108.6999969,372.3500061,2085.649902,1128.125,1225.550049,797.75,1900.300049,131.6000061,2141.350098,37251.03
16-09-2019,671.2000122,109.4000015,374.1499939,2046.300049,1121.574951,1210.800049,795.2999878,1901,126.4000015,2149.149902,37330.47
17-09-2019,640.2000122,107.9499969,368.1499939,1996.5,1104.300049,1197.199951,798.5,1890.949951,124.3000031,2121.350098,37175.86
18-09-2019,648.2000122,106.9000015,365.8999939,1988.75,1093.474976,1205.699951,802.1500244,1902.300049,126.8499985,2138.25,37204.56
19-09-2019,638.25,104.3000031,364.6499939,1974.699951,1100.400024,1178.699951,802,1886.949951,125.0500031,2102.149902,37169.46
20-09-2019,680.7000122,108.0999985,394.2999878,2052.100098,1200.099976,1254.400024,815.8499756,2139.949951,124.6500015,2065.600098,36621.38
23-09-2019,727.0499878,112.8000031,408.5499878,2159.300049,1258.449951,1238.650024,791.3499756,2162.699951,126.9000015,2014.75,36613.93
24-09-2019,704.2999878,111.9499969,412.25,2130.149902,1255.050049,1278.550049,795.6500244,2140.949951,130.3999939,2044.300049,36214.92
25-09-2019,694.9000244,109.0999985,400.7000122,2069.600098,1239.699951,1279.800049,795.9500122,2114.449951,129.25,2087.800049,38844
26-09-2019,700.0999756,111,395.1499939,2064.149902,1242.349976,1296.599976,817.0499878,2121.850098,132,2087.649902,39135.28
27-09-2019,700.8499756,108.1500015,389.9500122,2035.849976,1244.150024,1308.75,843.75,2164.75,127.75,2056.699951,39087.2
30-09-2019,684.6500244,108.5500031,388.0499878,1976.599976,1227.349976,1332.599976,846.1500244,2152.949951,125.1500015,2099.199951,38700.48
01-10-2019,679.7000122,107.0999985,381.3999939,1996.150024,1248.5,1305.050049,828.9500122,2166.449951,122.8499985,2059.699951,39003.13
03-10-2019,668.25,105.4000015,370.5499878,1974.900024,1223.050049,1311,830.5999756,2150.399902,124,2058.850098,38873.12
04-10-2019,656.1500244,104.9499969,365.7000122,1976.900024,1188.949951,1307.449951,824,2072,122.3000031,2078.649902,38813.48
07-10-2019,672.75,104.3499985,365.8999939,1968.599976,1187.650024,1309.800049,827.25,2102.800049,119.3000031,2052.850098,38137.87
09-10-2019,686.2999878,105.3000031,359.25,2001.5,1228.5,1325.75,837.9000244,2087.350098,117.1999969,2020.650024,38401.49
10-10-2019,672.9000244,105.6500015,358.25,1987.75,1199.949951,1362.400024,826.7999878,2085.850098,123.9000015,2004.400024,37853.8
11-10-2019,672.5,105.0500031,353.3500061,2010.050049,1198.550049,1352.400024,839.5499878,2098.5,121.4499969,1987.050049,37628.05
14-10-2019,683.5499878,108.9000015,350.25,2011.5,1203.150024,1357.650024,828.5499878,2106.449951,122.4000015,2020.949951,38130.23
15-10-2019,690,110.4499969,350,2013.199951,1222.900024,1363.300049,839.6500244,2117,121.9499969,2037.400024,37994.48
16-10-2019,693.5,111.9499969,350.2999878,2050.050049,1221.199951,1372.699951,877.4000244,2135.300049,119.6500015,2045.849976,38208.24
17-10-2019,710.5499878,113.1500015,356,2088.199951,1220.800049,1396.150024,902.2999878,2128.850098,122.3000031,2030.699951,38316.49
18-10-2019,709.2000122,116.5,365.8999939,2095.350098,1229.199951,1415.300049,925.9000244,2152.949951,119.5,2057.350098,38637.05
22-10-2019,712.7000122,115.1999969,377,2115.949951,1238.650024,1414.25,989.2999878,2130.800049,117,2051.649902,38647.44
23-10-2019,714.7999878,113.9000015,375.8999939,2144.5,1241.400024,1392.849976,986.1500244,2136.149902,115.6500015,2075.25,39087.83
24-10-2019,707.4500122,116,376.75,2146,1235.949951,1436.25,969.2999878,2152.600098,114.5500031,2082.199951,39233.4
25-10-2019,708.0499878,116.75,377.3999939,2102.899902,1228.699951,1430.699951,982.7999878,2176.449951,104.4000015,2125.050049,39063.84
27-10-2019,710.2999878,116.6999969,380.8999939,2105.050049,1238,1434.099976,993.25,2211.699951,110.75,2116.600098,39223.01
29-10-2019,739.1500244,118.6999969,382.0499878,2113.350098,1242.150024,1467.099976,1013.900024,2261.949951,115.5500031,2196,39201.67
30-10-2019,747.6500244,119.25,387.7000122,2106.800049,1248.449951,1478.699951,999.75,2173.649902,113.9499969,2253.649902,39397.37
31-10-2019,736,118.1500015,383.3500061,2134.100098,1229.949951,1464.199951,990.7000122,2191.550049,115.1500015,2270.199951,39293.49
01-11-2019,748.2999878,120.3499985,380.0499878,2128.550049,1240.349976,1457,997.0999756,2186.399902,117.9000015,2202.050049,40055.63
04-11-2019,742.1500244,119.4499969,383.7000122,2181.350098,1236.650024,1457.25,999.0999756,2164.800049,114.6999969,2193.800049,40211.99
05-11-2019,737.5999756,112.5,384.25,2181.399902,1239.400024,1447.599976,968.9500122,2159.800049,116.9000015,2201.600098,40196.07
06-11-2019,747.0999756,109.3499985,377.5499878,2220.300049,1257,1432.099976,969.0499878,2157.449951,114.9499969,2188.399902,40293.85
07-11-2019,734.6500244,108.9000015,376.0499878,2250.899902,1263.25,1458.800049,986.75,2178.199951,114.5999985,2185.5,40445.67
08-11-2019,725.4500122,109.4499969,371.3500061,2230.449951,1254.699951,1445.349976,982.4500122,2130.399902,113.1999969,2129.949951,40311.85
11-11-2019,733.5999756,108.8499985,367.1499939,2234.949951,1263.900024,1427.800049,969.3499756,2146.300049,115.0500031,2099.699951,40625.64
13-11-2019,710.25,109.0999985,361.3500061,2207.699951,1258,1472,989.2000122,2147.350098,113.6999969,2178.550049,40630.56
14-11-2019,715.8499756,109.25,360.5,2225.100098,1273.699951,1463.400024,1000.450012,2123.949951,106.9499969,2195.600098,40316.5
15-11-2019,716.5499878,111.1999969,354.7000122,2224.199951,1278.300049,1469.300049,1002.099976,2130.550049,106.4499969,2174.800049,40346.43
18-11-2019,723.0499878,109.8499985,357.4500122,2234.5,1262,1458.5,999.5499878,2133.75,106,2151.75,40178.93
19-11-2019,747.8499756,111.4499969,361.0499878,2213.149902,1272.400024,1509.800049,936.25,2134.5,109.4000015,2108.300049,40408.2
20-11-2019,748.7999878,110.8000031,357.0499878,2199.600098,1273.550049,1547.050049,939.4000244,2200.5,111.1500015,2108,40431.08
21-11-2019,737.1500244,110.4000015,355.6000061,2211.100098,1283.150024,1537.25,929.4500122,2182.800049,107.6999969,2117.050049,40455.36
22-11-2019,732.0999756,109.4499969,366.1499939,2236.350098,1265.449951,1546.400024,942.6500244,2162.5,109.5,2070.550049,40729.8
25-11-2019,754.7999878,106.6999969,363.2999878,2293.850098,1271.449951,1560.699951,952.0999756,2175.600098,109.6500015,2080.199951,40737.31
26-11-2019,752.25,103.1500015,366.4500122,2303.850098,1274.650024,1558.849976,962,2144.050049,105.8499985,2046.900024,40653.17
27-11-2019,752.4500122,103.0500031,366.7000122,2336.300049,1278.300049,1569.75,948.0999756,2144.949951,104,2053.449951,40439.66
28-11-2019,750.5499878,104.3499985,366.0499878,2309.850098,1265.349976,1579.949951,970.5999756,2129.300049,105.0999985,2077.350098,41022.85
29-11-2019,739.5,103.0500031,366.4500122,2295.949951,1274.25,1550.900024,960.0999756,2122,105.3499985,2052.699951,40979.39
02-12-2019,744.2000122,103.0999985,365.25,2306.449951,1265.349976,1586.300049,943.5,2140,103.75,2020.949951,41161.54
03-12-2019,733.25,101,364.0499878,2320.399902,1255.650024,1578.849976,961.8499756,2149.449951,102.75,2050.399902,41138.26
04-12-2019,739.75,101.25,360,2321.949951,1251.650024,1552.550049,972.1500244,2119.550049,108.8499985,2079,41072.94
05-12-2019,729.5,102,349.5,2325.449951,1245.449951,1550.300049,966.9500122,2149.300049,107.6500015,2121.5,40852.61
06-12-2019,717.5499878,102.5500031,352.8999939,2264,1246.199951,1554.949951,962.9500122,2126.699951,106.25,2122.949951,40606.01
09-12-2019,731.9500122,102.4499969,353.3500061,2310.600098,1242.900024,1572.550049,945.2000122,2135.399902,105.5999985,2060.699951,40988.14
10-12-2019,715.3499756,99.69999695,353.0499878,2294.699951,1249.75,1562.199951,949.5,2146.600098,104.3000031,2012.5,40952.13
11-12-2019,716.4500122,98.5,350.6000061,2316.800049,1248.699951,1562.599976,966.0999756,2129.199951,103.75,2041.199951,40527.24
12-12-2019,721.5999756,98.80000305,352.5,2318.399902,1263.449951,1567.5,959.6500244,2135.149902,102.5,2016.75,40588.81
13-12-2019,752,100,356.1499939,2352.899902,1262.800049,1582.449951,974.5499878,2128.399902,104.0500031,2071.699951,40285.2
16-12-2019,747.0999756,101,356.8500061,2372.399902,1257.300049,1566.550049,969.3499756,2139.899902,103.3499985,2127.550049,40561.34
17-12-2019,745.5499878,100.1500015,370.5,2430.800049,1272.25,1562.150024,973,2128.149902,102.0500031,2165.649902,40754.82
18-12-2019,742,100.4000015,368.8500061,2446.850098,1292.349976,1575.699951,964.5999756,2142.899902,99.90000153,2167.25,41168.85
19-12-2019,742.75,100.0500031,364.6000061,2412.25,1288.449951,1605.150024,969.5,2169.899902,99.30000305,2228.649902,41052.36
20-12-2019,739.7000122,98.80000305,363.1499939,2404.75,1296.199951,1599.400024,996.4000244,2148.800049,96,2222.550049,41442.75
23-12-2019,743.5499878,98.80000305,360.2000122,2422.350098,1302.300049,1571,997.0999756,2132.300049,92.84999847,2232.449951,41571.82
24-12-2019,740.4500122,99.55000305,358.1000061,2411.199951,1289.300049,1545.949951,994.2999878,2132.25,94.80000305,2215.050049,41746.2
26-12-2019,736.1500244,98.80000305,355.25,2414.300049,1271.550049,1515.949951,990.6500244,2130.300049,96.25,2201.050049,41548.26
27-12-2019,760.7000122,99.69999695,359.7000122,2444.5,1274.900024,1542.150024,988.5499878,2131,103.6999969,2198.149902,41684.51
30-12-2019,754.2000122,99.90000153,366.1499939,2437.5,1280.849976,1544.199951,976.2999878,2155.199951,110.4499969,2182.899902,41543.8
31-12-2019,754,100.0999985,370.75,2413.449951,1271.800049,1514.099976,961.7999878,2166.600098,112.6999969,2161.300049,41297.08
01-01-2020,748.9000244,100.0999985,384.7000122,2433.75,1279.050049,1509.699951,975.2000122,2193.199951,116.4000015,2169.800049,41686.27
02-01-2020,757.25,103.1500015,399.8500061,2466.199951,1286.650024,1535.349976,969.8499756,2214.850098,113.9000015,2157.449951,41607.49
03-01-2020,742.9000244,101,402.25,2454.75,1268.099976,1537.25,974.5499878,2195.949951,106.1500015,2200.399902,41349.36
06-01-2020,722.5999756,96.94999695,386.8500061,2384.449951,1241.150024,1501.5,983.4000244,2151.550049,105,2200.149902,41340.27
07-01-2020,725.7000122,96.34999847,386.8999939,2413.050049,1260.849976,1525.050049,984.25,2131.449951,101.5,2205.149902,41634.51
08-01-2020,724.7000122,95.5,390.1499939,2406.050049,1257.050049,1513.949951,989.6500244,2138.699951,99.25,2255.050049,41378.34
09-01-2020,743.25,96.90000153,395.5499878,2457.100098,1270.800049,1547.949951,988.0999756,2137.300049,106.3000031,2216,40983.04
10-01-2020,740,97.15000153,407.6499939,2458.149902,1283.199951,1547.699951,987.5999756,2138.300049,106.1500015,2213.850098,40574.83
13-01-2020,737.4500122,98,406.8500061,2463.899902,1287.25,1543.449951,989.0999756,2134.399902,104.1500015,2191,41216.67
14-01-2020,747.6500244,99.90000153,413.9500122,2492.699951,1289.449951,1529.050049,987.5499878,2130.199951,104.8499985,2207.199951,41568.2
15-01-2020,746.1500244,103.8000031,417.8500061,2485.899902,1284.050049,1524,998.4500122,2154.649902,104.4000015,2226.550049,41788.21
16-01-2020,737.2999878,105.5500031,421.2999878,2482.199951,1287.599976,1537.699951,1000.049988,2267.350098,104.0500031,2238.399902,41883.09
17-01-2020,739.7999878,108.5,420.2999878,2453.949951,1277.849976,1580.650024,996.4500122,2229.550049,103.1999969,2218.050049,41969.86
20-01-2020,726.75,104.9000015,413.5,2455.300049,1254.900024,1532,980.7999878,2185.649902,102.6500015,2170.25,41924.74
21-01-2020,717.75,105.0999985,417.8500061,2464.5,1244.150024,1533.949951,973.0499878,2181.25,101.6999969,2171.449951,41929.02
22-01-2020,712.75,100.9000015,412.1000061,2417.100098,1240.349976,1533.099976,982.3499756,2174,97.84999847,2206.5,42263
23-01-2020,722.7999878,101.4000015,414.2000122,2426.149902,1245,1527,980.7999878,2205.800049,99,2193.449951,41487.57
24-01-2020,737.2999878,101.8000031,413.9500122,2450.899902,1244.150024,1521.699951,999.7000122,2204.5,98.75,2184.600098,41467.13
27-01-2020,740,101.6500015,418.5,2395.800049,1212.900024,1506.599976,992.5999756,2203.800049,98.69999695,2168.649902,41191.5
28-01-2020,737.0999756,100.0999985,414.4500122,2432.399902,1222.849976,1471.349976,983.0999756,2174.850098,99.75,2184.050049,41377.04
29-01-2020,735.3499756,100.5500031,404.4500122,2403.649902,1235.949951,1479.699951,1007.599976,2147.550049,98.84999847,2152.699951,41510.68
30-01-2020,731.2999878,100.75,400.0499878,2415.850098,1227.099976,1442.5,998.6500244,2089.199951,96.65000153,2138.050049,41299.68
31-01-2020,729.3499756,90.65000153,397.25,2412.399902,1225.699951,1411.699951,993.5999756,2069.399902,96.44999695,2079.300049,41131.57
03-02-2020,709.0999756,83.5,370.8999939,2260.800049,1193,1385.849976,912.7000122,2159.350098,92.05000305,2103.149902,41380.14
04-02-2020,714.9000244,84.84999847,376.3500061,2345.699951,1229.25,1425.849976,911.1500244,2162.5,91.90000153,2107.699951,41146.56
05-02-2020,724.1500244,86.84999847,381.5499878,2391.449951,1244.199951,1448.050049,910.9000244,2191.399902,92.65000153,2145.25,40753.18
06-02-2020,737,86.90000153,394.1499939,2435.5,1239.849976,1457.650024,919.5999756,2173.399902,91.75,2128.699951,39701.02
07-02-2020,748,87.59999847,391.5499878,2406,1241.900024,1433.75,947.3499756,2047.949951,91.65000153,2136.699951,40178.74
10-02-2020,741.2999878,86.5,382.1000061,2414.600098,1240.199951,1436.75,952.7999878,2049.300049,90.75,2162.350098,40921.71
11-02-2020,749.5,85.59999847,391.25,2435.550049,1240.050049,1452.599976,939.4500122,2011.050049,90.59999847,2151.649902,41209.13
12-02-2020,755.1500244,84,378.3999939,2436.550049,1249.050049,1470,932.75,2033.800049,87.90000153,2170.5,41394.41
13-02-2020,747.6500244,85.19999695,380.6000061,2403.199951,1241.199951,1473.949951,927.5499878,2037.5,84.69999695,2191.600098,41166.72
14-02-2020,736.4000244,83,380.8999939,2400.75,1219.25,1486.650024,912.5,1999.800049,89.59999847,2183.800049,41183.39
17-02-2020,738.0499878,80.94999695,372.0499878,2349.449951,1216.800049,1478.400024,913,1950.650024,86.40000153,2203.25,41330.85
18-02-2020,733.4000244,83.05000305,363.2999878,2323.149902,1213.550049,1452.280151,916,1952.599976,84.05000305,2215.300049,41707.21
19-02-2020,741.2000122,84.69999695,361.75,2377.399902,1226.099976,1490.020996,938.8499756,1959.699951,87.65000153,2194.600098,41510.19
20-02-2020,743.9500122,86.55000305,361,2370.899902,1217.300049,1471.497192,927.9500122,1977.949951,92.94999695,2156.300049,41324.04
24-02-2020,725.7999878,81.84999847,355.6000061,2292.850098,1210,1431.230469,916.2999878,1977.099976,86.59999847,2116.300049,41042.46
25-02-2020,728.9000244,82.44999695,349.4500122,2303.550049,1200.25,1402.949585,900.9500122,1950.25,87.59999847,2155.899902,41121.51
26-02-2020,729.75,80.25,348.1000061,2281.050049,1199.650024,1378.284302,891.25,1897,88.84999847,2123.050049,41334.96
27-02-2020,735.6500244,77.5,338.8500061,2273.649902,1199.349976,1372.737061,905.7000122,1897.949951,87.40000153,2103.899902,41037.01
28-02-2020,696.75,74,324.2000122,2176.699951,1177.599976,1316.125732,889.5,1865.849976,83.30000305,2000.949951,40497.72
02-03-2020,682.5999756,72.90000153,331.75,2182.699951,1182.150024,1302.455811,893.25,1910.949951,75.90000153,1999.900024,40194.89
03-03-2020,687.25,74.69999695,329.1499939,2193.600098,1181.300049,1330.984375,899.3499756,1877.199951,74.34999847,2038.900024,39947.8
04-03-2020,682.0499878,74.84999847,323.7000122,2204.600098,1148.949951,1326.526733,885.6500244,1835.199951,70.90000153,2083.149902,39087.47
05-03-2020,677.5499878,73.05000305,325.7000122,2195.100098,1151.650024,1299.137451,886.25,1838.150024,69.40000153,2124.899902,38910.95
06-03-2020,657.9000244,71.5,316.75,2109.550049,1134.849976,1258.078125,855.8499756,1788.849976,63.20000076,2117.899902,38480.89
09-03-2020,657.9000244,71.5,316.75,2109.550049,1134.849976,1258.078125,821.1500244,1788.849976,63.20000076,2117.899902,38715.72
11-03-2020,618.75,68.75,291.2000122,2035.949951,1112.75,1142.37915,810.5,1793.75,60.34999847,1954.550049,38604.25
12-03-2020,542.8499756,65.65000153,278.1000061,1874.900024,1021.700012,1051.593018,753.75,1749.650024,48.54999924,1769.849976,37613.96
13-03-2020,568.2000122,65.65000153,269.7000122,2068.5,1071.150024,1096.466064,761.5499878,1753,43.70000076,1807.300049,36950.2
16-03-2020,509.2000122,65.94999695,268.5499878,1842.199951,999.0499878,1005.679932,719.4000244,1740.5,42.59999847,1698.050049,35468.9
17-03-2020,489.1000061,69.94999695,263.7999878,1754.800049,975.25,999.3898315,687.7999878,1701.900024,42.04999924,1658.199951,34472.5
18-03-2020,472.6499939,74.34999847,236.8999939,1623.650024,878.5,959.7173462,596,1668.199951,37.84999847,1650.949951,31214.13
19-03-2020,427.75,64.75,207.1999969,1621.199951,894.7999878,908.4551392,609.3499756,1559.800049,34.09999847,1636.099976,33103.24
20-03-2020,428.3500061,71.80000305,202.3000031,1753.900024,882.4000244,1010.583313,636.4500122,1546.849976,35.25,1798,31611.57
23-03-2020,308.3500061,59.20000076,180.8500061,1528.25,770.5,875.5185547,535.8499756,1241.449951,33.5,1662.650024,30968.84
24-03-2020,303.1499939,58.5,173.6999969,1501.800049,765.4500122,934.210083,547.0499878,1314.800049,32.40000153,1702.849976,27773.36
25-03-2020,326.8999939,62.59999847,174.6499939,1643.550049,855.5499878,1071.057861,586.5999756,1369.550049,33.90000153,1752.199951,28460.82
26-03-2020,342.6499939,67.19999695,178.25,1749.900024,913.4000244,1064.619141,618.2000122,1488.300049,35.54999924,1806.699951,27608.8
27-03-2020,359.7000122,73.09999847,191.6999969,1754.099976,905.0499878,1055.456299,605.5999756,1488.050049,37,1818.599976,27056.23
30-03-2020,368.7000122,72.55000305,192.5500031,1562.599976,833,1022.618774,623.1500244,1396.599976,35.15000153,1776.150024,26499.81
31-03-2020,379.2999878,74.34999847,203.3500061,1630.449951,862,1101.963745,640.9500122,1448.050049,36.90000153,1823.050049,29073.71
01-04-2020,358.4500122,69.05000305,219.5500031,1584.400024,829.7000122,1070.463501,635.4000244,1479.550049,38.70000076,1709.550049,30747.81
03-04-2020,325.6000061,70,217.1000061,1499.400024,813.5,1068.036621,650.5,1400.550049,40.59999847,1654.400024,29226.55
07-04-2020,388.7999878,69,225.5,1555.199951,896.3499756,1195.028076,735.7999878,1438.099976,42.59999847,1775.050049,29294.94
08-04-2020,391.2999878,66.40000153,226,1557.349976,888.9500122,1180.912476,743.2000122,1421.849976,44.70000076,1705.599976,29505.33
09-04-2020,419.8999939,70.09999847,229,1701.949951,924.2999878,1207.707397,739.7999878,1435.599976,46.90000153,1765.900024,28623.53
13-04-2020,419.3999939,70.55000305,233.5500031,1654.449951,895.4500122,1178.039795,708.1500244,1399.150024,48.70000076,1758.400024,28898.36
15-04-2020,417.1000061,69.69999695,240.6999969,1594.75,863.4500122,1139.209229,701.0999756,1406.300049,46.29999924,1734.449951,29701.92
16-04-2020,423.1499939,71,234.6999969,1627.550049,881.0499878,1157.683472,684.75,1418.599976,46.79999924,1715.599976,30571.19
17-04-2020,480.0499878,71.44999695,245.6999969,1680.400024,910.4000244,1213.502319,702.5,1466.150024,48.59999847,1806.800049,31195.72
20-04-2020,455.5499878,75.34999847,257.5499878,1728.300049,946,1232.719482,699.8499756,1484.050049,47.70000076,1818.800049,31277.11
21-04-2020,420.8999939,75.80000305,244.6999969,1669.300049,920.75,1224.398682,671.4000244,1458.400024,45.84999847,1737.25,30095.51
22-04-2020,431.2000122,76.55000305,237.5,1663.150024,928.4000244,1350.498657,704.75,1462.699951,44.20000076,1771.199951,31656.68
23-04-2020,429.7000122,76,230.3999939,1662.5,954.75,1358.571777,715.4500122,1474.150024,44.40000153,1876.900024,32056.19
24-04-2020,404.1000061,74.65000153,229.6499939,1579.349976,937.6500244,1403.989624,678.7999878,1447.849976,42.59999847,1818.300049,30836.19
27-04-2020,427.2999878,73.75,238.75,1592.349976,929.8499756,1416.817505,715.4500122,1448.150024,43.40000153,1837.300049,30856.14
28-04-2020,455.5499878,73.25,243.25,1715.650024,931.4000244,1414.638306,719.7000122,1442.949951,43.5,1859.400024,31646.45
29-04-2020,438.8500061,73.15000153,247.4499969,1837,976.75,1412.756226,713.2999878,1452.199951,43.04999924,1905.199951,31426.62
30-04-2020,444.6000061,72.15000153,255.3999939,1917.099976,1001.75,1453.221191,725.8499756,1482.75,44.84999847,2014.849976,31659.04
04-05-2020,402.7999878,67.5,242.6999969,1723.849976,923.0499878,1421.869507,688.2000122,1444.650024,42.65000153,1929.150024,32101.91
05-05-2020,389.2000122,65.40000153,233.3999939,1690.849976,911.6500244,1447.228149,715.6500244,1432.650024,40.59999847,1931.5,32311.04
06-05-2020,388.3500061,63.70000076,227.8999939,1732.949951,946.2999878,1447.87207,731.5499878,1389.300049,39.70000076,1904.25,33381.19
07-05-2020,397.3999939,62.70000076,229.4499969,1703.800049,924.9500122,1493.042236,735.2999878,1346.099976,40.04999924,1891.25,32748.14
08-05-2020,382.25,59.70000076,229.3999939,1689.699951,928.9500122,1547.078003,759.4000244,1446.900024,39,1893.5,32182.9
11-05-2020,379.9500122,60.25,224.25,1658.949951,915.9500122,1561.887085,750.0499878,1441.800049,40.95000076,1935.300049,31577.63
12-05-2020,386.7000122,60.59999847,216.6499939,1674.75,901.1500244,1466.296753,743.7999878,1437.349976,42.95000076,1948.949951,31677.69
13-05-2020,413.8500061,65.69999695,219.3999939,1712.849976,927.4500122,1496.400024,759.8499756,1447.300049,45.04999924,1949.449951,32083.32
14-05-2020,401.8999939,63.65000153,212.3999939,1632.5,893.9000244,1435.449951,746.5499878,1445.25,43.54999924,1900.800049,32030.34
15-05-2020,388.6499939,67.75,210.6000061,1635.599976,888.2000122,1458.900024,751.5499878,1453.650024,45.70000076,1893.300049,31342.93
18-05-2020,359.2999878,64.44999695,202,1512.099976,836.4000244,1440.650024,698.7000122,1433.599976,43.45000076,1944.849976,32841.87
19-05-2020,354.7000122,62.20000076,198.8000031,1540.400024,831.5,1408.150024,702.9000244,1406.900024,41.29999924,1948.25,31466.33
20-05-2020,362.8999939,63.25,195.1999969,1626.849976,858,1434.650024,715.5999756,1394.5,40.95000076,1952.449951,31296.28
21-05-2020,357.2999878,63,194.1499939,1596.25,859.7999878,1440.050049,729.9000244,1392.300049,42.95000076,1991.550049,31248.26
22-05-2020,337.1000061,63.15000153,194,1516.550049,838.9000244,1431.599976,730.25,1398.150024,45.04999924,2018.949951,30450.74
26-05-2020,341.3999939,65,198,1502.150024,853.3499756,1423.699951,754.2999878,1428.449951,44.04999924,1943.349976,30159.59
27-05-2020,387.3500061,66.65000153,195.8999939,1571.25,903.7999878,1446.949951,739.9500122,1420.599976,43.04999924,2005.099976,30904.29
28-05-2020,390.8500061,69.55000305,205.6499939,1625.550049,945.0499878,1472.650024,747.9000244,1431.900024,45,2005.199951,30822.78
29-05-2020,383.2000122,69.25,211.8999939,1659.349976,951.25,1465.199951,767.0999756,1441.349976,44.04999924,1971.550049,30864.27
01-06-2020,396.8500061,69.34999847,222.4499969,1737.75,986.9000244,1520.449951,774.3499756,1449.599976,44.34999847,2044.650024,30793.11
02-06-2020,409.8999939,69.59999847,233.5500031,1814.75,1000.900024,1536.099976,779.4000244,1456.400024,43.90000153,2046.900024,31827.8
03-06-2020,409.6000061,73.65000153,245.1999969,1836.25,1022.099976,1542.449951,806.4000244,1460.050049,44.59999847,2045.349976,32041.29
04-06-2020,394.3500061,72.80000305,255.0500031,1763.75,1003.25,1579.949951,793.8499756,1464.849976,46.79999924,2093.899902,32906.05
05-06-2020,405.4500122,73.84999847,265.0499878,1766.300049,1034.75,1580.599976,796.7999878,1467.050049,51.45000076,2048.100098,33450.19
08-06-2020,430.5,74.59999847,257,1761.650024,1015.450012,1570.050049,779.6500244,1518.699951,56.54999924,2071.399902,34185.41
09-06-2020,419.8999939,73.05000305,265.25,1771.300049,986.9500122,1537.099976,758.5499878,1483.699951,55.34999847,2073.350098,34072.5
10-06-2020,427.7999878,73.44999695,268.1000061,1809.75,991.7999878,1572,742.9500122,1486.5,52.20000076,2108.300049,34198.55
11-06-2020,413.4500122,70.69999695,262.7999878,1787.099976,968.6500244,1537.5,741.4500122,1492.5,51.75,2067.800049,34841.17
12-06-2020,407.8999939,71.84999847,256.4500122,1792.599976,983,1588.800049,751.0499878,1446.650024,51.75,2038.699951,34520.79
15-06-2020,389.3500061,70.90000153,255.1999969,1752.199951,950.7999878,1615,745.2000122,1437.900024,51.40000153,2030.050049,34029.14
16-06-2020,381.4500122,70.55000305,247.25,1822.800049,990.3499756,1617.5,764.2999878,1446.300049,51,2044.949951,34214.69
17-06-2020,389.4500122,71.69999695,257.25,1794.050049,980.9000244,1615.400024,771.8499756,1462.849976,50.90000153,2047.75,32436.69
18-06-2020,405.3999939,76.84999847,261.0499878,1855.150024,1019.75,1656.25,771.2999878,1503.650024,51.20000076,2036.800049,33670.55
19-06-2020,417,80.05000305,269.7000122,1839.099976,1033.650024,1759.5,775.75,1569.900024,51,2047.050049,33853.72
22-06-2020,430.0499878,81.25,307.3500061,1818.300049,1028.5,1747.199951,778.2000122,1630.75,51.15000153,2028.300049,33438.31
23-06-2020,443.4500122,83.30000305,312.3500061,1838.75,1040.849976,1720.050049,795.9500122,1654.449951,51.25,2035.400024,33371.52
24-06-2020,424.3999939,82.44999695,307.5,1797.449951,1032.400024,1727.349976,780.5499878,1627.599976,50.5,2042.349976,34335.38
25-06-2020,421.3999939,83.69999695,301.1499939,1780.900024,1028.949951,1717.949951,787.2000122,1622.050049,50,2010.900024,34892.03
26-06-2020,425.0499878,85.30000305,297.8500061,1769.849976,1055.599976,1742.599976,784.25,1636.699951,51.09999847,2115.600098,35015.73
